pod,queue_sec,jct_sec
ph-application-1508364558011-21931-vjhs6,402.0,413.0
ph-application-1508364558011-21955-fzvkd,400.0,412.0
ph-application-1508364558011-22036-wkcz2,1233.0,1244.0
ph-application-1508364558011-2207-jnjpz,171.0,182.0
ph-application-1508364558011-22085-vhf8h,388.0,400.0
ph-application-1508364558011-22140-2j5m8,1249.0,1250.0
ph-application-1508364558011-22147-qmttv,396.0,407.0
ph-application-1508364558011-22358-rfqkz,365.0,367.0
ph-application-1508364558011-22849-pq8fz,1198.0,1200.0
ph-application-1508364558011-22938-rncq6,342.0,353.0
ph-application-1508364558011-22964-49mzm,1214.0,1215.0
ph-application-1508364558011-22991-fb68x,350.0,351.0
ph-application-1508364558011-23044-nbprl,350.0,362.0
ph-application-1508364558011-23228-wn6dx,341.0,353.0
ph-application-1508364558011-23290-hx7z9,340.0,352.0
ph-application-1508364558011-23343-sgzw5,338.0,340.0
ph-application-1508364558011-23669-69q8b,326.0,337.0
ph-application-1508364558011-23959-9npj7,342.0,353.0
ph-application-1508364558011-2401-l7xjg,175.0,187.0
ph-application-1508364558011-24183-gdx5z,336.0,337.0
ph-application-1508364558011-24291-wdh7n,338.0,339.0
ph-application-1508364558011-24333-8rzdt,336.0,337.0
ph-application-1508364558011-24422-9767x,331.0,342.0
ph-application-1508364558011-24453-r4t8r,336.0,348.0
ph-application-1508364558011-2450-2p2sm,176.0,187.0
ph-application-1508364558011-24538-hs46b,330.0,342.0
ph-application-1508364558011-2457-9qxjx,181.0,192.0
ph-application-1508364558011-24584-vbr4l,329.0,341.0
ph-application-1508364558011-24678-blmms,328.0,340.0
ph-application-1508364558011-24780-krbb8,328.0,340.0
ph-application-1508364558011-24799-z885b,328.0,340.0
ph-application-1508364558011-24836-sc8l5,333.0,344.0
ph-application-1508364558011-24905-txztw,338.0,349.0
ph-application-1508364558011-24958-zdrv8,342.0,354.0
ph-application-1508364558011-25002-56n44,343.0,355.0
ph-application-1508364558011-25096-jv68p,343.0,355.0
ph-application-1508364558011-25153-q4sld,343.0,355.0
ph-application-1508364558011-25332-sn62p,309.0,321.0
ph-application-1508364558011-25382-pdcfz,1189.0,1200.0
ph-application-1508364558011-25442-nthkm,346.0,357.0
ph-application-1508364558011-25518-tb9fm,346.0,347.0
ph-application-1508364558011-25522-tnzxd,346.0,358.0
ph-application-1508364558011-2553-6cxx6,181.0,182.0
ph-application-1508364558011-25706-ph6m8,348.0,359.0
ph-application-1508364558011-25739-22rqv,347.0,358.0
ph-application-1508364558011-2579-6xn69,186.0,198.0
ph-application-1508364558011-25971-qs2vc,345.0,356.0
ph-application-1508364558011-26098-cv787,338.0,349.0
ph-application-1508364558011-26158-pfslw,341.0,353.0
ph-application-1508364558011-2624-7t5pq,363.0,365.0
ph-application-1508364558011-26356-jmvqh,339.0,350.0
ph-application-1508364558011-26380-w59xb,344.0,355.0
ph-application-1508364558011-26396-r8brb,344.0,345.0
ph-application-1508364558011-26728-mhtkt,343.0,354.0
ph-application-1508364558011-26775-z7krc,303.0,305.0
ph-application-1508364558011-26845-gc8zm,335.0,346.0
ph-application-1508364558011-26852-zlvp9,339.0,350.0
ph-application-1508364558011-27051-2bsvh,1102.0,1103.0
ph-application-1508364558011-27175-rwvwp,322.0,324.0
ph-application-1508364558011-27177-gz82d,328.0,339.0
ph-application-1508364558011-27192-shkxp,305.0,316.0
ph-application-1508364558011-27346-jw5vz,329.0,341.0
ph-application-1508364558011-27522-hvv6q,324.0,335.0
ph-application-1508364558011-27533-svm45,328.0,340.0
ph-application-1508364558011-27760-2fqbd,315.0,326.0
ph-application-1508364558011-27799-qbxqs,1074.0,1076.0
ph-application-1508364558011-27860-kpmsn,1121.0,1132.0
ph-application-1508364558011-27934-djblc,301.0,313.0
ph-application-1508364558011-28153-d648m,281.0,293.0
ph-application-1508364558011-28156-crjxr,285.0,286.0
ph-application-1508364558011-28237-f9r8d,286.0,288.0
ph-application-1508364558011-28394-vz9gm,268.0,280.0
ph-application-1508364558011-28419-8pbnf,1042.0,1053.0
ph-application-1508364558011-28464-4mwzr,280.0,293.0
ph-application-1508364558011-28588-7cxbb,273.0,286.0
ph-application-1508364558011-2861-g6pc9,185.0,187.0
ph-application-1508364558011-28828-ncxlg,293.0,304.0
ph-application-1508364558011-28993-dm6v5,259.0,271.0
ph-application-1508364558011-29037-zqwdm,268.0,279.0
ph-application-1508364558011-29067-4227t,251.0,262.0
ph-application-1508364558011-29092-g27gw,256.0,269.0
ph-application-1508364558011-29094-47llb,257.0,269.0
ph-application-1508364558011-29117-574n8,256.0,269.0
ph-application-1508364558011-29163-lhpnb,273.0,284.0
ph-application-1508364558011-2918-wlfjg,184.0,196.0
ph-application-1508364558011-29269-7hzzj,267.0,268.0
ph-application-1508364558011-2930-mh4bj,185.0,186.0
ph-application-1508364558011-29381-m2mvx,294.0,305.0
ph-application-1508364558011-29440-wjb9w,260.0,271.0
ph-application-1508364558011-29500-lhvcp,263.0,274.0
ph-application-1508364558011-2951-d7r78,185.0,186.0
ph-application-1508364558011-29527-79wbq,269.0,280.0
ph-application-1508364558011-29649-4pkvc,273.0,284.0
ph-application-1508364558011-29666-cxb5d,241.0,253.0
ph-application-1508364558011-29679-64ct8,272.0,283.0
ph-application-1508364558011-29775-p655x,277.0,288.0
ph-application-1508364558011-29786-tmfr8,282.0,293.0
ph-application-1508364558011-29829-twf7q,288.0,299.0
ph-application-1508364558011-29867-267rz,288.0,299.0
ph-application-1508364558011-29894-drztr,293.0,304.0
ph-application-1508364558011-29938-pt7fm,299.0,310.0
ph-application-1508364558011-30100-ffxqt,302.0,314.0
ph-application-1508364558011-30138-drzlj,301.0,303.0
ph-application-1508364558011-30146-vwbhq,251.0,253.0
ph-application-1508364558011-30151-bmxd7,301.0,313.0
ph-application-1508364558011-30190-2mjr8,255.0,256.0
ph-application-1508364558011-30227-q98rj,1047.0,1058.0
ph-application-1508364558011-30298-sfh6b,1023.0,1024.0
ph-application-1508364558011-30595-k7znw,286.0,288.0
ph-application-1508364558011-30856-dwlxk,285.0,297.0
ph-application-1508364558011-30946-qcm8x,260.0,261.0
ph-application-1508364558011-31023-nj2t6,288.0,299.0
ph-application-1508364558011-31056-jcc9m,288.0,299.0
ph-application-1508364558011-31149-mxbwv,288.0,299.0
ph-application-1508364558011-31224-qm59k,293.0,304.0
ph-application-1508364558011-31775-rg8pj,282.0,293.0
ph-application-1508364558011-31810-2qt92,280.0,291.0
ph-application-1508364558011-3207-gzn9m,188.0,189.0
ph-application-1508364558011-3214-lcgnx,188.0,200.0
ph-application-1508364558011-32192-4rljj,275.0,276.0
ph-application-1508364558011-32321-v7mjf,273.0,284.0
ph-application-1508364558011-3234-jzl44,188.0,199.0
ph-application-1508364558011-32524-w58xd,276.0,288.0
ph-application-1508364558011-32626-ptmdg,274.0,286.0
ph-application-1508364558011-32628-gzjm8,253.0,265.0
ph-application-1508364558011-32754-7tckc,270.0,282.0
ph-application-1508364558011-32776-c4gx2,1014.0,1025.0
ph-application-1508364558011-32797-7gc82,275.0,286.0
ph-application-1508364558011-32918-6p875,1027.0,1028.0
ph-application-1508364558011-32981-2csbz,277.0,279.0
ph-application-1508364558011-33020-5kkhh,277.0,279.0
ph-application-1508364558011-33026-ht9nr,277.0,279.0
ph-application-1508364558011-3305-8rxq7,188.0,200.0
ph-application-1508364558011-33101-sdbhk,283.0,286.0
ph-application-1508364558011-33132-qgsg6,283.0,286.0
ph-application-1508364558011-33180-2dtt8,283.0,286.0
ph-application-1508364558011-33404-lvdcb,278.0,281.0
ph-application-1508364558011-33774-bvbhz,274.0,287.0
ph-application-1508364558011-3379-fmqxz,188.0,200.0
ph-application-1508364558011-33799-cjw45,274.0,287.0
ph-application-1508364558011-33823-smcpb,275.0,287.0
ph-application-1508364558011-3399-tqhn9,193.0,204.0
ph-application-1508364558011-34322-6qdf7,256.0,267.0
ph-application-1508364558011-34616-28spk,277.0,289.0
ph-application-1508364558011-34677-6twhw,277.0,289.0
ph-application-1508364558011-3474-gmd9p,193.0,204.0
ph-application-1508364558011-35065-qf9pn,276.0,287.0
ph-application-1508364558011-35074-td6pd,276.0,287.0
ph-application-1508364558011-35090-vqrm9,276.0,287.0
ph-application-1508364558011-35120-2zlbw,286.0,298.0
ph-application-1508364558011-35190-h8ch5,286.0,297.0
ph-application-1508364558011-35377-2tcw8,283.0,284.0
ph-application-1508364558011-35450-s5cd9,288.0,300.0
ph-application-1508364558011-35744-972kj,288.0,290.0
ph-application-1508364558011-35826-5lnhd,288.0,300.0
ph-application-1508364558011-35832-dn9pk,305.0,316.0
ph-application-1508364558011-36073-42lbl,283.0,295.0
ph-application-1508364558011-36140-bhs6z,281.0,293.0
ph-application-1508364558011-36506-m4q8d,279.0,290.0
ph-application-1508364558011-36588-jfdwt,282.0,293.0
ph-application-1508364558011-36634-dpz49,280.0,291.0
ph-application-1508364558011-36657-wk94m,1002.0,1013.0
ph-application-1508364558011-36686-2xz5r,1017.0,1028.0
ph-application-1508364558011-36725-4r5bl,282.0,293.0
ph-application-1508364558011-36773-qqc4h,295.0,307.0
ph-application-1508364558011-36901-c2mfm,307.0,308.0
ph-application-1508364558011-36929-7snm7,277.0,288.0
ph-application-1508364558011-37072-s5lhl,249.0,261.0
ph-application-1508364558011-37159-vplx2,301.0,313.0
ph-application-1508364558011-37282-7tswp,272.0,283.0
ph-application-1508364558011-37444-qjvsg,271.0,282.0
ph-application-1508364558011-37460-4ntc9,276.0,288.0
ph-application-1508364558011-37538-psb5k,282.0,293.0
ph-application-1508364558011-37550-bs6f4,287.0,298.0
ph-application-1508364558011-37551-t52gm,287.0,298.0
ph-application-1508364558011-3756-cbhq2,154.0,166.0
ph-application-1508364558011-37938-qpchp,281.0,292.0
ph-application-1508364558011-37988-ksvr9,995.0,1006.0
ph-application-1508364558011-38015-dpvxf,282.0,294.0
ph-application-1508364558011-38061-vk66q,294.0,306.0
ph-application-1508364558011-38077-t8q4t,1005.0,1016.0
ph-application-1508364558011-38092-pw4kt,280.0,291.0
ph-application-1508364558011-38105-mrprj,279.0,290.0
ph-application-1508364558011-38166-4bsj9,284.0,286.0
ph-application-1508364558011-38326-xm6r9,290.0,292.0
ph-application-1508364558011-38489-8nvwq,290.0,302.0
ph-application-1508364558011-38605-7p9dp,296.0,297.0
ph-application-1508364558011-38618-2bxcn,296.0,297.0
ph-application-1508364558011-38655-qh259,296.0,297.0
ph-application-1508364558011-3899-cvn97,196.0,208.0
ph-application-1508364558011-39397-vbvx6,299.0,311.0
ph-application-1508364558011-3972-kbr95,196.0,208.0
ph-application-1508364558011-39756-zm74c,297.0,309.0
ph-application-1508364558011-39822-cv9lj,297.0,309.0
ph-application-1508364558011-39841-lmfgb,303.0,314.0
ph-application-1508364558011-39955-xpgqw,303.0,314.0
ph-application-1508364558011-4002-wvw78,202.0,213.0
ph-application-1508364558011-40140-wmgtd,302.0,314.0
ph-application-1508364558011-40178-l4lmf,302.0,314.0
ph-application-1508364558011-40230-wzbqn,301.0,313.0
ph-application-1508364558011-40246-gxfpp,312.0,323.0
ph-application-1508364558011-40341-wpvl4,311.0,322.0
ph-application-1508364558011-40564-8vz52,311.0,322.0
ph-application-1508364558011-40629-x2vrn,313.0,315.0
ph-application-1508364558011-4073-6r6zl,201.0,212.0
ph-application-1508364558011-40775-p8sdc,306.0,318.0
ph-application-1508364558011-41113-kf75b,305.0,316.0
ph-application-1508364558011-41159-ctd62,305.0,307.0
ph-application-1508364558011-41184-v6nbv,305.0,307.0
ph-application-1508364558011-41221-6z6w4,305.0,307.0
ph-application-1508364558011-41233-wdktg,310.0,313.0
ph-application-1508364558011-41276-2mxnw,311.0,313.0
ph-application-1508364558011-41353-7288x,311.0,313.0
ph-application-1508364558011-41369-4gx2g,311.0,313.0
ph-application-1508364558011-41381-kdndm,311.0,313.0
ph-application-1508364558011-41412-wk4k9,310.0,322.0
ph-application-1508364558011-41525-95dvj,311.0,322.0
ph-application-1508364558011-41586-cslvg,309.0,321.0
ph-application-1508364558011-41733-pchzh,304.0,316.0
ph-application-1508364558011-41782-hcjjv,320.0,331.0
ph-application-1508364558011-41861-d4vqt,308.0,319.0
ph-application-1508364558011-41863-rtds7,313.0,324.0
ph-application-1508364558011-41864-x2422,319.0,331.0
ph-application-1508364558011-42234-5ndnh,306.0,318.0
ph-application-1508364558011-42247-v9lrb,306.0,318.0
ph-application-1508364558011-42470-28jxj,887.0,889.0
ph-application-1508364558011-42475-xphhf,299.0,311.0
ph-application-1508364558011-42497-5lc6q,303.0,314.0
ph-application-1508364558011-42754-rzpq9,310.0,322.0
ph-application-1508364558011-42766-458cw,311.0,322.0
ph-application-1508364558011-42930-s256b,308.0,319.0
ph-application-1508364558011-4296-tnmqr,201.0,212.0
ph-application-1508364558011-43199-bpf57,297.0,309.0
ph-application-1508364558011-43218-q4bz5,297.0,308.0
ph-application-1508364558011-43426-2msn2,296.0,307.0
ph-application-1508364558011-43827-6ntg2,298.0,309.0
ph-application-1508364558011-43856-mh9rt,303.0,316.0
ph-application-1508364558011-43878-lt5rd,303.0,315.0
ph-application-1508364558011-43911-7gxqs,303.0,316.0
ph-application-1508364558011-43925-g6tfp,303.0,316.0
ph-application-1508364558011-43988-f7gjq,304.0,316.0
ph-application-1508364558011-44011-66vdn,303.0,315.0
ph-application-1508364558011-44045-ckm28,307.0,318.0
ph-application-1508364558011-44046-45btj,312.0,323.0
ph-application-1508364558011-44169-bqpsl,316.0,328.0
ph-application-1508364558011-44642-6lfgd,315.0,327.0
ph-application-1508364558011-44933-p47gw,314.0,326.0
ph-application-1508364558011-4497-4p9zl,199.0,210.0
ph-application-1508364558011-44981-pt8f7,314.0,326.0
ph-application-1508364558011-45036-9nwlf,275.0,286.0
ph-application-1508364558011-45341-k8s59,313.0,325.0
ph-application-1508364558011-45502-fz72b,312.0,324.0
ph-application-1508364558011-45540-qltsd,316.0,327.0
ph-application-1508364558011-45579-cnxnf,322.0,333.0
ph-application-1508364558011-45623-g8mtz,327.0,340.0
ph-application-1508364558011-46054-5ph9j,314.0,326.0
ph-application-1508364558011-4613-pkdfl,197.0,208.0
ph-application-1508364558011-46556-w5ds9,305.0,317.0
ph-application-1508364558011-46597-c74lz,927.0,938.0
ph-application-1508364558011-46849-b5m2p,299.0,311.0
ph-application-1508364558011-46893-xmr98,937.0,948.0
ph-application-1508364558011-46995-cftr5,299.0,310.0
ph-application-1508364558011-47038-l8fx6,298.0,309.0
ph-application-1508364558011-47125-4bfkt,302.0,313.0
ph-application-1508364558011-47134-jgrlg,290.0,302.0
ph-application-1508364558011-47391-lhlgk,285.0,287.0
ph-application-1508364558011-47429-9qhb2,879.0,890.0
ph-application-1508364558011-4756-9f6v8,197.0,208.0
ph-application-1508364558011-4781-62dwd,202.0,214.0
ph-application-1508364558011-47822-554zt,277.0,279.0
ph-application-1508364558011-47847-rtfz5,275.0,287.0
ph-application-1508364558011-4786-94kfb,202.0,214.0
ph-application-1508364558011-48028-8vnrg,891.0,902.0
ph-application-1508364558011-48123-knxk9,835.0,836.0
ph-application-1508364558011-48253-xzp8g,238.0,250.0
ph-application-1508364558011-48372-68psw,230.0,242.0
ph-application-1508364558011-48545-6wsx9,226.0,238.0
ph-application-1508364558011-4862-w42qr,208.0,219.0
ph-application-1508364558011-48861-qhqkc,871.0,872.0
ph-application-1508364558011-48980-7bjdj,812.0,813.0
ph-application-1508364558011-4900-n54dm,208.0,219.0
ph-application-1508364558011-49048-bt9hx,215.0,217.0
ph-application-1508364558011-49099-r6gpn,232.0,243.0
ph-application-1508364558011-49198-v8fmq,212.0,224.0
ph-application-1508364558011-49369-blzdz,864.0,876.0
ph-application-1508364558011-49425-8q6b8,205.0,217.0
ph-application-1508364558011-49452-wqqhv,207.0,219.0
ph-application-1508364558011-4957-b4s4b,341.0,343.0
ph-application-1508364558011-49606-jfc5d,201.0,212.0
ph-application-1508364558011-49963-97srh,200.0,211.0
ph-application-1508364558011-50121-x48b7,206.0,217.0
ph-application-1508364558011-5058-pc2qq,207.0,218.0
ph-application-1508364558011-50636-nzxlw,201.0,212.0
ph-application-1508364558011-50769-2rg4n,200.0,211.0
ph-application-1508364558011-50785-z6r72,205.0,217.0
ph-application-1508364558011-50870-7bnf8,205.0,217.0
ph-application-1508364558011-50924-cqk7d,205.0,207.0
ph-application-1508364558011-50978-lpc6d,206.0,217.0
ph-application-1508364558011-51066-shwct,206.0,217.0
ph-application-1508364558011-51090-nvt4w,211.0,222.0
ph-application-1508364558011-51138-pdskj,210.0,221.0
ph-application-1508364558011-51240-kk2dx,215.0,217.0
ph-application-1508364558011-5137-7q7jz,207.0,218.0
ph-application-1508364558011-51481-tq2gb,218.0,230.0
ph-application-1508364558011-51567-p6sqn,218.0,230.0
ph-application-1508364558011-5157-v9qmr,212.0,223.0
ph-application-1508364558011-51622-t6tpv,217.0,229.0
ph-application-1508364558011-51781-8z884,180.0,191.0
ph-application-1508364558011-51909-dbck4,183.0,184.0
ph-application-1508364558011-51935-85k9z,210.0,222.0
ph-application-1508364558011-51971-zc49b,833.0,845.0
ph-application-1508364558011-52024-bnrsh,202.0,213.0
ph-application-1508364558011-52292-whm6x,204.0,216.0
ph-application-1508364558011-52329-gz47g,209.0,220.0
ph-application-1508364558011-52401-j92qv,207.0,218.0
ph-application-1508364558011-5266-wfqqn,212.0,223.0
ph-application-1508364558011-52758-dmmpr,194.0,205.0
ph-application-1508364558011-52991-qtjlb,191.0,203.0
ph-application-1508364558011-53099-79csl,186.0,198.0
ph-application-1508364558011-5333-qvcmd,217.0,219.0
ph-application-1508364558011-5383-ssggk,216.0,228.0
ph-application-1508364558011-5530-bx4tl,220.0,231.0
ph-application-1508364558011-5717-ctk97,220.0,232.0
ph-application-1508364558011-5846-ns7dm,220.0,232.0
ph-application-1508364558011-5978-9l5rw,443.0,444.0
ph-application-1508364558011-6105-sdqr9,211.0,223.0
ph-application-1508364558011-6292-x66q9,209.0,211.0
ph-application-1508364558011-6325-48bwv,450.0,451.0
ph-application-1508364558011-6361-rpw7h,211.0,222.0
ph-application-1508364558011-6478-qrgqq,209.0,221.0
ph-application-1508364558011-6862-8fngw,207.0,219.0
ph-application-1508364558011-6917-8npm7,212.0,214.0
ph-application-1508364558011-7039-ntvh5,213.0,225.0
ph-application-1508364558011-7084-lhkh4,212.0,224.0
ph-application-1508364558011-7099-wwkvw,211.0,223.0
ph-application-1508364558011-7272-dcmxh,211.0,223.0
ph-application-1508364558011-7463-rqtzd,211.0,223.0
ph-application-1508364558011-7516-75xxq,213.0,215.0
ph-application-1508364558011-7567-7zt9g,212.0,224.0
ph-application-1508364558011-7604-f6thf,212.0,224.0
ph-application-1508364558011-7749-xshgk,217.0,228.0
ph-application-1508364558011-7786-n2hnx,222.0,234.0
ph-application-1508364558011-7973-qmbzk,220.0,232.0
ph-application-1508364558011-8134-kc8lp,220.0,232.0
ph-application-1508364558011-8271-tl8jh,220.0,232.0
ph-application-1508364558011-8469-jfgql,220.0,232.0
ph-application-1508364558011-8517-nmr7w,225.0,237.0
ph-application-1508364558011-8651-zdh7p,224.0,236.0
ph-application-1508364558011-8774-g29jl,230.0,241.0
ph-application-1508364558011-8786-4z7zc,234.0,246.0
ph-application-1508364558011-8884-sw78t,231.0,243.0
ph-application-1508364558011-9018-zmcxm,231.0,243.0
ph-application-1508364558011-9304-vtqb2,227.0,239.0
ph-application-1508364558011-9349-ct9wc,228.0,239.0
ph-application-1508364558011-9453-cq595,232.0,244.0
ph-application-1508364558011-9531-vjwgh,233.0,244.0
ph-application-1508364558011-9584-5s7hl,238.0,249.0
ph-application-1508364558011-9688-77dkx,242.0,254.0
ph-application-1508364558011-9748-gp6gb,243.0,254.0
ph-application-1508364558011-9898-5ldtq,243.0,254.0
ph-application-1508364558011-9899-7l6g7,248.0,259.0
ph-application-1508364558011-9994-rpgtp,248.0,259.0
ph-application-1511528684064-0088-pzrkh,174.0,186.0
ph-application-1511528684064-0283-ksxnr,156.0,168.0
ph-application-1511528684064-0401-rrr5z,142.0,154.0
ph-application-1511528684064-0404-487nn,147.0,159.0
ph-application-1511528684064-0478-fnl86,151.0,162.0
ph-application-1511528684064-0691-vvndd,121.0,132.0
ph-application-1511528684064-0729-rf2v9,125.0,127.0
ph-application-1511528684064-0744-kt9x9,113.0,125.0
ph-application-1511528684064-1140-s5mzr,105.0,117.0
ph-application-1511528684064-1271-nttzl,100.0,112.0
ph-application-1511528684064-1426-x7kmb,98.0,109.0
ph-application-1511528684064-1469-x577d,714.0,725.0
ph-application-1511528684064-1497-6xv97,94.0,106.0
ph-application-1511528684064-1579-t6kxt,90.0,102.0
ph-application-1511528684064-1725-j9mgr,92.0,103.0
ph-application-1511528684064-1806-r45sk,96.0,108.0
ph-application-1511528684064-2221-xjvlq,94.0,106.0
ph-application-1511528684064-2320-lfmgp,94.0,105.0
ph-application-1511528684064-2336-tg5fx,94.0,105.0
ph-application-1511528684064-2554-zhwxd,97.0,108.0
ph-application-1511528684064-2575-gzjj7,97.0,108.0
ph-application-1511528684064-2699-6kwgc,97.0,108.0
ph-application-1511528684064-2717-tbcrc,102.0,113.0
ph-application-1511528684064-2748-ctzbm,107.0,119.0
ph-application-1511916184019-0073-4hhl8,711.0,722.0
ph-application-1511916184019-0077-z8xj5,728.0,739.0
ph-application-1511916184019-0080-tg79j,103.0,115.0
ph-application-1511916184019-0109-msbk6,744.0,755.0
ph-application-1511916184019-0299-nwm7q,669.0,680.0
ph-application-1511916184019-0749-r8lv8,90.0,101.0
ph-application-1511916184019-0820-t5k5r,70.0,82.0
ph-application-1511916184019-0937-5cldj,100.0,111.0
ph-application-1511916184019-1409-47xcl,45.0,57.0
ph-application-1511916184019-1687-52g9c,45.0,56.0
ph-application-1511916184019-1694-qdbkp,45.0,56.0
ph-application-1511916184019-2124-ffd55,25.0,36.0
ph-application-1511916184019-2242-6wcm8,28.0,40.0
ph-application-1511916184019-2246-t7sp7,39.0,50.0
ph-application-1511916184019-2289-twgpc,35.0,46.0
ph-application-1511916184019-2311-5q9wb,33.0,44.0
ph-application-1511916184019-2485-thxv9,30.0,41.0
ph-application-1511916184019-3041-4ngqs,1.0,12.0
ph-application-1511916184019-3398-gqk62,2.0,13.0
ph-application-1511916184019-3514-jtcz9,6.0,17.0
ph-application-1511916184019-3522-wblrj,16.0,27.0
ph-application-1511916184019-3818-pzgdz,4.0,15.0
ph-application-1512440382012-0011-95f8h,3.0,14.0
ph-application-1512440382012-0343-txfnj,6.0,7.0
ph-application-1512440382012-0425-rxp9l,3.0,14.0
ph-application-1512440382012-0681-pzqzb,5.0,17.0
ph-application-1512440382012-0684-fjdg2,5.0,17.0
ph-application-1512440382012-1118-89x5q,2.0,14.0
ph-application-1512440382012-1192-4vbvb,6.0,17.0
ph-application-1512440382012-1260-xlmch,3.0,14.0
ph-application-1512440382012-1310-mrtjg,6.0,17.0
ph-application-1512440382012-1342-lv8td,5.0,16.0
ph-application-1512440382012-1352-g9sqg,4.0,15.0
ph-application-1512440382012-1438-zzxcn,5.0,16.0
ph-application-1512440382012-1632-q4sb6,8.0,9.0
ph-application-1512440382012-1750-dpsxc,5.0,16.0
ph-application-1512440382012-1798-fj62r,5.0,16.0
ph-application-1512440382012-1839-mqfls,3.0,14.0
ph-application-1512440382012-1842-h9b8m,8.0,20.0
ph-application-1512440382012-1984-l265k,6.0,18.0
ph-application-1512440382012-2065-bzkn2,3.0,15.0
ph-application-1512440382012-2197-nxzrc,519.0,530.0
ph-application-1512440382012-2274-9jxg9,5.0,16.0
ph-application-1512440382012-2407-2b748,1.0,12.0
ph-application-1512440382012-2416-58hw5,6.0,18.0
ph-application-1512440382012-2419-hlj95,548.0,559.0
ph-application-1512440382012-2484-m9pbn,5.0,16.0
ph-application-1512440382012-2616-hsm96,5.0,16.0
ph-application-1512440382012-2787-t8s24,6.0,18.0
ph-application-1512440382012-2861-vxb8g,6.0,18.0
ph-application-1512440382012-2881-gmn9j,6.0,18.0
ph-application-1512440382012-2888-85tdk,6.0,18.0
ph-application-1512440382012-2926-zb6mx,5.0,17.0
ph-application-1512440382012-2985-qxbgf,10.0,12.0
ph-application-1512440382012-3018-ktclh,10.0,22.0
ph-application-1512440382012-3235-gvqh6,15.0,26.0
ph-application-1512440382012-3383-p76wq,21.0,22.0
ph-application-1512440382012-3445-4kf74,26.0,28.0
ph-application-1512440382012-3491-t264z,15.0,26.0
ph-application-1512440382012-3531-rlh6z,25.0,27.0
ph-application-1512440382012-3692-dh2rr,516.0,527.0
ph-application-1512440382012-3921-5hkqg,18.0,29.0
ph-application-1512440382012-4333-dddcj,27.0,40.0
ph-application-1512440382012-4396-9pqkz,27.0,40.0
ph-application-1512440382012-4464-tjb7r,27.0,40.0
ph-application-1512440382012-4815-wjr4r,24.0,37.0
ph-application-1512440382012-4921-8mw7g,24.0,37.0
ph-application-1512440382012-4999-clbn8,19.0,32.0
ph-application-1512440382012-5264-99wlv,16.0,28.0
ph-application-1512440382012-5460-bfsmw,16.0,27.0
ph-application-1512440382012-5691-sltp8,10.0,21.0
ph-application-1512440382012-5733-dpqql,524.0,535.0
ph-application-1512440382012-5821-h785j,498.0,509.0
ph-application-1512440382012-6472-dr4bd,493.0,494.0
ph-application-1512440382012-6655-4w66j,488.0,501.0
ph-application-1512440382012-6734-ftwdt,486.0,499.0
ph-application-1513025660013-0001-kmf4p,502.0,513.0
ph-application-1513025660013-0431-znhq5,473.0,486.0
ph-application-1513025660013-0722-vfhxc,461.0,474.0
ph-application-1513025660013-0739-8n8wc,460.0,473.0
ph-application-1513025660013-0785-b7ps5,459.0,472.0
ph-application-1513025660013-0831-c55gk,458.0,471.0
ph-application-1513025660013-0833-vxr4c,459.0,471.0
ph-application-1513025660013-0924-vjt76,488.0,501.0
ph-application-1513025660013-1012-87wwt,483.0,496.0
ph-application-1513025660013-2514-g4hwd,421.0,434.0
ph-application-1513025660013-2534-wzpk5,421.0,424.0
ph-application-1513390397011-0007-2cvgf,398.0,411.0
ph-application-1513627406021-0065-9k9kc,354.0,356.0
ph-application-1513627406021-0155-tglvj,356.0,357.0
ph-application-1513627406021-0199-cwt4h,310.0,323.0
ph-application-1513627406021-0217-clr5m,361.0,362.0
ph-application-1513627406021-0336-98g79,309.0,322.0
ph-application-1513627406021-0497-p5tcv,305.0,307.0
ph-application-1513627406021-0584-njxfw,305.0,307.0
ph-application-1513627406021-0765-prxfc,295.0,307.0
ph-application-1513627406021-1120-czx7c,286.0,287.0
ph-application-1513627406021-1177-wvrmz,290.0,302.0
ph-application-1513627406021-1362-bgsbv,279.0,281.0
ph-application-1513627406021-1554-6vq6j,272.0,284.0
ph-application-1513627406021-1779-rvp2j,304.0,306.0
ph-application-1513627406021-1867-fxwzt,263.0,275.0
ph-application-1513627406021-1894-zcxf6,263.0,265.0
ph-application-1513627406021-1968-hvv2s,260.0,262.0
ph-application-1513627406021-2126-85jnp,250.0,263.0
ph-application-1513627406021-2281-xhxcl,252.0,264.0
ph-application-1513627406021-2434-r6sq2,249.0,261.0
ph-application-1513627406021-2641-lkrzq,243.0,254.0
