pod,queue_sec,jct_sec
ph-application-1506638472019-32418-9kngm,99.0,112.0
ph-application-1506638472019-32508-mdx4b,99.0,112.0
ph-application-1506638472019-32550-ft6zh,99.0,112.0
ph-application-1506638472019-32572-qhrc9,99.0,112.0
ph-application-1506638472019-32772-2vnns,98.0,110.0
ph-application-1506638472019-32833-5mvfr,1251.0,1262.0
ph-application-1506638472019-33046-rjhbf,96.0,109.0
ph-application-1506638472019-33150-j6rcc,99.0,111.0
ph-application-1506638472019-3329-cxjbn,18.0,30.0
ph-application-1506638472019-33435-v7g9l,96.0,109.0
ph-application-1506638472019-33537-7kdsm,95.0,107.0
ph-application-1506638472019-33570-8rv4l,95.0,108.0
ph-application-1506638472019-33722-29474,95.0,107.0
ph-application-1506638472019-3379-7wrhk,21.0,32.0
ph-application-1506638472019-33837-zp2z2,94.0,106.0
ph-application-1506638472019-33851-l7bdf,95.0,107.0
ph-application-1506638472019-33864-njjmc,104.0,115.0
ph-application-1506638472019-3406-5ksss,31.0,42.0
ph-application-1506638472019-34117-l85mj,108.0,121.0
ph-application-1506638472019-34119-vrkq8,109.0,121.0
ph-application-1506638472019-34131-qnwrb,109.0,111.0
ph-application-1506638472019-34355-m7lf8,107.0,109.0
ph-application-1506638472019-34420-7tfdd,106.0,108.0
ph-application-1506638472019-34475-fw282,106.0,118.0
ph-application-1506638472019-34532-9488q,105.0,117.0
ph-application-1506638472019-34620-kprmc,110.0,121.0
ph-application-1506638472019-34661-9v9ml,110.0,121.0
ph-application-1506638472019-34779-f8njv,110.0,121.0
ph-application-1506638472019-34791-cx8jm,115.0,116.0
ph-application-1506638472019-34844-5vbwh,119.0,131.0
ph-application-1506638472019-34874-pxp2l,119.0,131.0
ph-application-1506638472019-35113-f9mp8,117.0,128.0
ph-application-1506638472019-35115-d92cw,132.0,147.0
ph-application-1506638472019-35121-bfjxg,117.0,128.0
ph-application-1506638472019-35284-mcqzq,115.0,126.0
ph-application-1506638472019-35339-csvdl,120.0,131.0
ph-application-1506638472019-35388-7mzvp,1239.0,1240.0
ph-application-1506638472019-35496-jgbq7,120.0,121.0
ph-application-1506638472019-35512-hst7f,119.0,120.0
ph-application-1506638472019-3565-bwtfg,45.0,46.0
ph-application-1506638472019-35771-w8gwl,123.0,134.0
ph-application-1506638472019-35788-spth8,123.0,134.0
ph-application-1506638472019-35813-h4dr7,129.0,143.0
ph-application-1506638472019-35887-t2jfp,134.0,145.0
ph-application-1506638472019-35897-q5thd,136.0,137.0
ph-application-1506638472019-35966-sw6hp,180.0,192.0
ph-application-1506638472019-3613-l8nnz,29.0,40.0
ph-application-1506638472019-36209-hjmgd,178.0,190.0
ph-application-1506638472019-36326-54xm5,178.0,190.0
ph-application-1506638472019-36496-m8tnf,177.0,189.0
ph-application-1506638472019-36764-qj5dd,132.0,143.0
ph-application-1506638472019-36954-cfntc,130.0,141.0
ph-application-1506638472019-36973-g2n6t,140.0,152.0
ph-application-1506638472019-37140-4nllg,138.0,150.0
ph-application-1506638472019-37167-b9pn7,137.0,149.0
ph-application-1506638472019-37278-mv72f,133.0,145.0
ph-application-1506638472019-37303-5cmc8,133.0,145.0
ph-application-1506638472019-37364-hrm8m,132.0,144.0
ph-application-1506638472019-37379-dsvm2,137.0,148.0
ph-application-1506638472019-3750-dhf5x,23.0,35.0
ph-application-1506638472019-37733-vl554,136.0,147.0
ph-application-1506638472019-3788-8kjlw,41.0,42.0
ph-application-1506638472019-37887-flxvc,145.0,158.0
ph-application-1506638472019-37955-wgwg7,145.0,147.0
ph-application-1506638472019-38014-82qz4,145.0,157.0
ph-application-1506638472019-38114-tljx2,142.0,154.0
ph-application-1506638472019-3819-s6gr9,20.0,32.0
ph-application-1506638472019-38193-278b2,142.0,154.0
ph-application-1506638472019-38423-77p7g,141.0,153.0
ph-application-1506638472019-38690-rcfm7,1211.0,1222.0
ph-application-1506638472019-38775-q56sk,137.0,148.0
ph-application-1506638472019-39077-z87zk,130.0,141.0
ph-application-1506638472019-39137-ntbmg,130.0,141.0
ph-application-1506638472019-39248-6qnz9,139.0,150.0
ph-application-1506638472019-39285-chw5c,141.0,152.0
ph-application-1506638472019-4257-dp8kk,3.0,15.0
ph-application-1506638472019-4505-st72s,14.0,27.0
ph-application-1506638472019-4510-jctz8,14.0,27.0
ph-application-1506638472019-4584-58s4g,11.0,24.0
ph-application-1506638472019-4590-dxrgm,12.0,24.0
ph-application-1506638472019-4772-tggvx,10.0,12.0
ph-application-1506638472019-4898-v7ktl,9.0,21.0
ph-application-1506638472019-4980-khgpd,13.0,25.0
ph-application-1506638472019-5127-qknvt,13.0,25.0
ph-application-1506638472019-5296-72c2j,23.0,36.0
ph-application-1506638472019-5305-p7gfn,24.0,36.0
ph-application-1506638472019-5363-vqgkj,23.0,35.0
ph-application-1506638472019-5436-4rnsq,23.0,35.0
ph-application-1506638472019-5644-jpsrm,22.0,34.0
ph-application-1506638472019-5732-zdfxw,22.0,34.0
ph-application-1506638472019-6191-l7nwg,9.0,20.0
ph-application-1506638472019-6235-w7fgf,18.0,30.0
ph-application-1506638472019-6359-zjbdh,4.0,15.0
ph-application-1506638472019-6417-hcfd5,14.0,26.0
ph-application-1506638472019-6545-tfpkr,14.0,26.0
ph-application-1506638472019-6546-js5kb,14.0,26.0
ph-application-1506638472019-6575-mcwwt,14.0,26.0
ph-application-1506638472019-6726-kcbrg,18.0,29.0
ph-application-1506638472019-6729-nl9cw,28.0,41.0
ph-application-1506638472019-6740-fgjfb,28.0,41.0
ph-application-1506638472019-6761-9brfm,29.0,41.0
ph-application-1506638472019-6834-cfj4w,29.0,41.0
ph-application-1506638472019-6867-4wl2f,141.0,153.0
ph-application-1506638472019-7002-242jm,145.0,157.0
ph-application-1506638472019-7075-brt46,151.0,162.0
ph-application-1506638472019-7117-szn78,156.0,167.0
ph-application-1506638472019-7118-d5vtg,161.0,172.0
ph-application-1506638472019-7207-6rd9c,166.0,177.0
ph-application-1506638472019-7264-q96wk,171.0,183.0
ph-application-1506638472019-7291-5bncz,176.0,188.0
ph-application-1506638472019-7336-9vz42,182.0,193.0
ph-application-1506638472019-7358-44nzm,186.0,198.0
ph-application-1506638472019-7367-6lclx,191.0,202.0
ph-application-1506638472019-7402-w6p7k,196.0,207.0
ph-application-1506638472019-7474-fdf7q,201.0,213.0
ph-application-1506638472019-7994-2q6bz,206.0,217.0
ph-application-1506638472019-8064-8rd6z,216.0,227.0
ph-application-1506638472019-8188-l4bwl,220.0,232.0
ph-application-1506638472019-8386-45xd9,229.0,240.0
