pod,queue_sec,jct_sec
ph-application-1506638472019-32550-vct7x,137.0,150.0
ph-application-1506638472019-32572-gvhwm,138.0,150.0
ph-application-1506638472019-32772-knhrd,135.0,148.0
ph-application-1506638472019-32833-c6wh8,166.0,178.0
ph-application-1506638472019-33046-9pxmd,140.0,154.0
ph-application-1506638472019-33150-kwmrx,137.0,151.0
ph-application-1506638472019-3329-lvjm6,14.0,26.0
ph-application-1506638472019-33435-52pnv,134.0,148.0
ph-application-1506638472019-33537-p98mq,134.0,147.0
ph-application-1506638472019-33570-rnvt5,134.0,147.0
ph-application-1506638472019-33722-wqv99,134.0,147.0
ph-application-1506638472019-3379-rc4lh,18.0,29.0
ph-application-1506638472019-33837-57px6,133.0,145.0
ph-application-1506638472019-33851-7hp2f,133.0,146.0
ph-application-1506638472019-33864-tsw88,162.0,176.0
ph-application-1506638472019-3406-2979m,24.0,35.0
ph-application-1506638472019-34117-q88ft,162.0,175.0
ph-application-1506638472019-34119-2pxqq,162.0,175.0
ph-application-1506638472019-34131-bkqs8,163.0,165.0
ph-application-1506638472019-34355-f85nb,160.0,163.0
ph-application-1506638472019-34420-vw6rv,159.0,162.0
ph-application-1506638472019-34475-q6pts,159.0,172.0
ph-application-1506638472019-34532-jg4p4,164.0,175.0
ph-application-1506638472019-34620-qsq7z,174.0,186.0
ph-application-1506638472019-34661-ctxgl,164.0,175.0
ph-application-1506638472019-34779-625zv,164.0,175.0
ph-application-1506638472019-34791-6cxdf,174.0,175.0
ph-application-1506638472019-34844-swkvd,158.0,171.0
ph-application-1506638472019-34874-mq59t,174.0,185.0
ph-application-1506638472019-35113-hflfl,170.0,182.0
ph-application-1506638472019-35115-dt8z5,268.0,279.0
ph-application-1506638472019-35121-gn89k,170.0,182.0
ph-application-1506638472019-35284-fcqpw,173.0,184.0
ph-application-1506638472019-35339-pvkgf,172.0,184.0
ph-application-1506638472019-35388-2nc95,844.0,845.0
ph-application-1506638472019-35496-l5fhq,172.0,174.0
ph-application-1506638472019-35512-svtfx,172.0,174.0
ph-application-1506638472019-3565-bs8vk,466.0,467.0
ph-application-1506638472019-35771-rw52d,182.0,193.0
ph-application-1506638472019-35788-57vx9,175.0,187.0
ph-application-1506638472019-35813-r5pvz,175.0,187.0
ph-application-1506638472019-35887-4mvpv,181.0,193.0
ph-application-1506638472019-35897-jzn5n,180.0,181.0
ph-application-1506638472019-35966-r4p7n,180.0,192.0
ph-application-1506638472019-3613-zwrcq,24.0,35.0
ph-application-1506638472019-36209-h5rkn,182.0,194.0
ph-application-1506638472019-36326-rs2w9,182.0,193.0
ph-application-1506638472019-36496-xs2x7,181.0,193.0
ph-application-1506638472019-36764-xcnqw,182.0,194.0
ph-application-1506638472019-36954-5gtj9,185.0,197.0
ph-application-1506638472019-36973-jfmbn,180.0,191.0
ph-application-1506638472019-37140-r75x7,184.0,196.0
ph-application-1506638472019-37167-dh8k4,184.0,196.0
ph-application-1506638472019-37278-xlndh,183.0,194.0
ph-application-1506638472019-37303-pjgx5,181.0,192.0
ph-application-1506638472019-37364-qj9jw,182.0,193.0
ph-application-1506638472019-37379-qg7ql,186.0,197.0
ph-application-1506638472019-3750-2z7sb,20.0,31.0
ph-application-1506638472019-37733-xv7xt,185.0,196.0
ph-application-1506638472019-3788-bqdcd,461.0,462.0
ph-application-1506638472019-37887-l8jn4,189.0,201.0
ph-application-1506638472019-37955-2gdtw,190.0,191.0
ph-application-1506638472019-38014-cgf9w,189.0,200.0
ph-application-1506638472019-38114-k7jh9,188.0,200.0
ph-application-1506638472019-3819-hwl7d,17.0,29.0
ph-application-1506638472019-38193-9t4st,190.0,201.0
ph-application-1506638472019-38423-kcw5n,189.0,200.0
ph-application-1506638472019-38690-v7fhh,814.0,825.0
ph-application-1506638472019-38775-ctbsf,181.0,192.0
ph-application-1506638472019-39077-xhdjm,177.0,188.0
ph-application-1506638472019-39137-px7jh,177.0,188.0
ph-application-1506638472019-39248-mzfc8,181.0,192.0
ph-application-1506638472019-39285-m7x7q,181.0,192.0
ph-application-1506638472019-4257-b9tcz,1.0,13.0
ph-application-1506638472019-4505-dj97l,0.0,11.0
ph-application-1506638472019-4510-kcrlh,0.0,11.0
ph-application-1506638472019-4584-crxvr,0.0,12.0
ph-application-1506638472019-4590-szw6s,0.0,12.0
ph-application-1506638472019-4772-pgqgn,0.0,1.0
ph-application-1506638472019-4898-57lkz,0.0,11.0
ph-application-1506638472019-4980-rr6fs,8.0,20.0
ph-application-1506638472019-5127-w92s4,9.0,20.0
ph-application-1506638472019-5296-wxk59,3.0,15.0
ph-application-1506638472019-5305-2sdkj,3.0,15.0
ph-application-1506638472019-5363-cc69j,10.0,21.0
ph-application-1506638472019-5436-hsmv5,7.0,19.0
ph-application-1506638472019-5644-5xsb9,9.0,21.0
ph-application-1506638472019-5732-psgtt,12.0,23.0
ph-application-1506638472019-6191-bgrht,0.0,11.0
ph-application-1506638472019-6235-4hm2m,1.0,12.0
ph-application-1506638472019-6359-ghwcz,0.0,12.0
ph-application-1506638472019-6417-fhbwv,0.0,12.0
ph-application-1506638472019-6545-zkrw5,0.0,12.0
ph-application-1506638472019-6546-86gts,1.0,12.0
ph-application-1506638472019-6575-pqhrj,4.0,15.0
ph-application-1506638472019-6726-7ftvp,11.0,22.0
ph-application-1506638472019-6729-5fv99,14.0,25.0
ph-application-1506638472019-6740-4lt6b,14.0,25.0
ph-application-1506638472019-6761-gsfmg,7.0,19.0
