job_id,arrival_time,duration,gpu_count,gpu_type,preemptible,workload_kind,priority,source_trace
ph-application_1506638472019_16402,1507483973.0,2735.0,1,any,False,training,0,philly
ph-application_1508364558011_25518,1509546424.0,90.0,1,any,True,inference,0,philly
ph-application_1511916184019_0077,1511889622.0,82.0,8,any,False,training,0,philly
ph-application_1508364558011_17108,1508932581.0,619.0,1,any,False,inference,0,philly
ph-application_1508364558011_37159,1510427302.0,412.0,4,any,False,training,0,philly
ph-application_1508364558011_20810,1509104555.0,1316.0,1,any,False,inference,0,philly
ph-application_1506638472019_29936,1507932829.0,9721.0,1,any,False,training,0,philly
ph-application_1508364558011_38605,1510509742.0,3223.0,1,any,True,training,0,philly
ph-application_1508364558011_26396,1509618822.0,237.0,1,any,True,inference,0,philly
ph-application_1508364558011_17007,1508925802.0,4.0,1,any,False,inference,0,philly
ph-application_1508364558011_4756,1508484061.0,1150.0,1,any,False,inference,0,philly
ph-application_1508364558011_24183,1509478333.0,98.0,1,any,True,inference,0,philly
ph-application_1508364558011_24291,1509489888.0,465.0,1,any,True,inference,0,philly
ph-application_1506638472019_27716,1507831168.0,5972.0,1,any,False,training,0,philly
ph-application_1508364558011_32981,1510250062.0,3351.0,1,any,True,training,0,philly
ph-application_1506638472019_25096,1507762782.0,189.0,1,any,True,inference,0,philly
ph-application_1508364558011_31224,1510135642.0,183.0,1,any,False,inference,0,philly
ph-application_1513025660013_0431,1513030862.0,44.0,1,any,False,inference,0,philly
ph-application_1508364558011_29829,1510068240.0,352.0,1,any,False,inference,0,philly
ph-application_1512440382012_2419,1512634457.0,206.0,8,any,False,training,0,philly
ph-application_1512440382012_1750,1512588419.0,192.0,1,any,False,inference,0,philly
ph-application_1506638472019_32833,1508105483.0,243455.0,8,any,False,training,0,philly
ph-application_1508364558011_33799,1510277121.0,9250.0,1,any,False,training,0,philly
ph-application_1504131676014_22752,1506447210.0,52.0,1,any,False,inference,0,philly
ph-application_1508364558011_40564,1510531875.0,19212.0,1,any,False,training,0,philly
ph-application_1508364558011_6105,1508523715.0,70.0,1,any,False,inference,0,philly
ph-application_1504131676014_20357,1506271615.0,142.0,1,any,False,inference,0,philly
ph-application_1508364558011_5717,1508498082.0,917.0,1,any,False,inference,0,philly
ph-application_1508364558011_22140,1509263418.0,4901.0,8,any,True,training,0,philly
ph-application_1508364558011_45502,1510796236.0,467.0,1,any,False,inference,0,philly
ph-application_1508364558011_7749,1508587149.0,1273.0,1,any,False,inference,0,philly
ph-application_1508364558011_39397,1510514517.0,788.0,1,any,False,inference,0,philly
ph-application_1508364558011_47429,1510929655.0,41000.0,8,any,False,training,0,philly
ph-application_1506638472019_0213,1506633759.0,6918.0,4,any,True,training,0,philly
ph-application_1508364558011_32797,1510239131.0,71.0,1,any,False,inference,0,philly
ph-application_1508364558011_41733,1510616531.0,57.0,1,any,False,inference,0,philly
ph-application_1508364558011_7084,1508569446.0,727.0,1,any,False,inference,0,philly
ph-application_1508364558011_52991,1511474972.0,2250.0,1,any,False,training,0,philly
ph-application_1508364558011_16113,1508879155.0,1173.0,1,any,False,inference,0,philly
ph-application_1512440382012_1438,1512553335.0,9084.0,1,any,False,training,0,philly
ph-application_1508364558011_41184,1510581203.0,3734.0,1,any,True,training,0,philly
ph-application_1508364558011_29666,1510064424.0,70797.0,1,any,False,training,0,philly
ph-application_1506638472019_11279,1507217927.0,88.0,1,any,False,inference,0,philly
ph-application_1513025660013_0833,1513076367.0,54.0,1,any,False,inference,0,philly
ph-application_1506638472019_10771,1507214155.0,1539.0,1,any,False,inference,0,philly
ph-application_1508364558011_6325,1508533077.0,16707.0,8,any,True,training,0,philly
ph-application_1512440382012_1260,1512525685.0,88542.0,1,any,False,training,0,philly
ph-application_1508364558011_21507,1509139479.0,1439.0,1,any,False,inference,0,philly
ph-application_1508364558011_32192,1510207697.0,3724.0,1,any,True,training,0,philly
ph-application_1511528684064_2699,1511875718.0,8444.0,1,any,False,training,0,philly
ph-application_1508364558011_18482,1508974224.0,665.0,4,any,False,training,0,philly
ph-application_1508364558011_0835,1508371290.0,501.0,1,any,False,inference,0,philly
ph-application_1508364558011_51971,1511372301.0,13108.0,8,any,False,training,0,philly
ph-application_1506638472019_10612,1507212115.0,72.0,1,any,False,inference,0,philly
ph-application_1506638472019_30633,1507956048.0,2082.0,1,any,False,training,0,philly
ph-application_1504131676014_22619,1506443884.0,226.0,1,any,True,inference,0,philly
ph-application_1506638472019_14098,1507294212.0,2097.0,4,any,False,training,0,philly
ph-application_1506638472019_3057,1506897641.0,2419.0,1,any,False,training,0,philly
ph-application_1508364558011_37938,1510470131.0,64.0,1,any,False,inference,0,philly
ph-application_1508364558011_9018,1508606806.0,9763.0,1,any,False,training,0,philly
ph-application_1508364558011_18572,1508975494.0,66.0,1,any,False,inference,0,philly
ph-application_1508364558011_35190,1510291331.0,67.0,1,any,False,inference,0,philly
ph-application_1508364558011_7463,1508572713.0,1648.0,1,any,False,inference,0,philly
ph-application_1508364558011_0600,1508359315.0,58.0,1,any,True,inference,0,philly
ph-application_1506638472019_13501,1507288100.0,567.0,1,any,False,inference,0,philly
ph-application_1512440382012_1310,1512533533.0,128.0,1,any,False,inference,0,philly
ph-application_1506638472019_14298,1507327315.0,69.0,1,any,False,inference,0,philly
ph-application_1508364558011_32628,1510223942.0,149170.0,1,any,False,training,0,philly
ph-application_1512440382012_0343,1512432378.0,124.0,1,any,True,inference,0,philly
ph-application_1506638472019_30639,1507956091.0,2100.0,1,any,False,training,0,philly
ph-application_1512440382012_3531,1512677504.0,2548.0,1,any,True,training,0,philly
ph-application_1506638472019_2079,1506783918.0,26156.0,2,any,True,training,0,philly
ph-application_1508364558011_33404,1510262481.0,5101.0,1,any,True,training,0,philly
ph-application_1506638472019_17294,1507505262.0,5613.0,1,any,False,training,0,philly
ph-application_1511528684064_2717,1511877277.0,8781.0,1,any,False,training,0,philly
ph-application_1508364558011_42497,1510686133.0,58.0,1,any,False,inference,0,philly
ph-application_1508364558011_45579,1510797038.0,1851.0,1,any,False,training,0,philly
ph-application_1508364558011_29867,1510068585.0,481.0,1,any,False,inference,0,philly
ph-application_1511916184019_2246,1512149726.0,8486.0,1,any,False,training,0,philly
ph-application_1506638472019_2971,1506895148.0,2749.0,1,any,False,training,0,philly
ph-application_1506638472019_23381,1507726977.0,2676.0,1,any,True,training,0,philly
ph-application_1506638472019_33537,1508154133.0,11.0,1,any,False,inference,0,philly
ph-application_1506638472019_0928,1506657502.0,45.0,1,any,False,inference,0,philly
ph-application_1506638472019_24475,1507756574.0,72952.0,1,any,False,training,0,philly
ph-application_1512440382012_6655,1512984883.0,72.0,1,any,False,inference,0,philly
ph-application_1508364558011_46556,1510866153.0,931.0,1,any,False,inference,0,philly
ph-application_1508364558011_16517,1508889898.0,870.0,1,any,False,inference,0,philly
ph-application_1508364558011_10474,1508625577.0,822.0,1,any,False,inference,0,philly
ph-application_1506638472019_33851,1508157307.0,72.0,1,any,False,inference,0,philly
ph-application_1508364558011_51935,1511368106.0,2023.0,1,any,False,training,0,philly
ph-application_1508364558011_36657,1510358379.0,474.0,8,any,False,training,0,philly
ph-application_1506638472019_11414,1507218951.0,718.0,1,any,False,inference,0,philly
ph-application_1506638472019_19513,1507590514.0,1945.0,1,any,True,training,0,philly
ph-application_1506638472019_2466,1506860519.0,178.0,1,any,False,inference,0,philly
ph-application_1506638472019_21505,1507673653.0,2514.0,1,any,False,training,0,philly
ph-application_1508364558011_37460,1510434078.0,257.0,1,any,False,inference,0,philly
ph-application_1511916184019_0073,1511889393.0,3763.0,8,any,False,training,0,philly
ph-application_1508364558011_0030,1508333017.0,149681.0,2,any,False,training,0,philly
ph-application_1506638472019_33435,1508153081.0,53.0,1,any,False,inference,0,philly
ph-application_1506638472019_33150,1508142489.0,310.0,1,any,False,inference,0,philly
ph-application_1508364558011_38092,1510507333.0,61.0,1,any,False,inference,0,philly
ph-application_1508364558011_34677,1510282742.0,2105.0,1,any,False,training,0,philly
ph-application_1512440382012_1984,1512599867.0,2372.0,1,any,False,training,0,philly
ph-application_1508364558011_33180,1510250188.0,4435.0,1,any,True,training,0,philly
ph-application_1506638472019_8617,1507141399.0,40.0,1,any,False,inference,0,philly
ph-application_1508364558011_17655,1508955703.0,1591.0,1,any,False,inference,0,philly
ph-application_1508364558011_30595,1510121950.0,4118.0,1,any,True,training,0,philly
ph-application_1504131676014_25039,1506560250.0,7293.0,1,any,False,training,0,philly
ph-application_1506638472019_12960,1507283142.0,134.0,1,any,False,inference,0,philly
ph-application_1512440382012_1839,1512594645.0,2392.0,1,any,False,training,0,philly
ph-application_1508364558011_51622,1511345830.0,5888.0,1,any,False,training,0,philly
ph-application_1508364558011_26356,1509618370.0,9536.0,1,any,False,training,0,philly
ph-application_1508364558011_39841,1510522266.0,835.0,1,any,False,inference,0,philly
ph-application_1506638472019_19556,1507590949.0,38.0,8,any,False,training,0,philly
ph-application_1508364558011_22849,1509378648.0,158600.0,8,any,True,training,0,philly
ph-application_1504131676014_21364,1506355035.0,4997.0,1,any,False,training,0,philly
ph-application_1508364558011_41381,1510581387.0,4413.0,1,any,True,training,0,philly
ph-application_1506638472019_26307,1507795220.0,7105.0,1,any,False,training,0,philly
ph-application_1506638472019_11582,1507220131.0,968.0,1,any,False,inference,0,philly
ph-application_1508364558011_36725,1510368132.0,66.0,1,any,False,inference,0,philly
ph-application_1508364558011_25332,1509543717.0,28074.0,1,any,False,training,0,philly
ph-application_1506638472019_13651,1507289369.0,592.0,1,any,False,inference,0,philly
ph-application_1506638472019_19306,1507587703.0,1803.0,1,any,False,training,0,philly
ph-application_1508364558011_11825,1508702352.0,848.0,1,any,False,inference,0,philly
ph-application_1506638472019_31067,1507965070.0,10921.0,1,any,False,training,0,philly
ph-application_1506638472019_1105,1506664915.0,65.0,1,any,False,inference,0,philly
ph-application_1508364558011_31775,1510186931.0,77.0,1,any,False,inference,0,philly
ph-application_1508364558011_36073,1510316056.0,2773.0,1,any,False,training,0,philly
ph-application_1504131676014_22358,1506417717.0,78.0,1,any,False,inference,0,philly
ph-application_1508364558011_38326,1510509554.0,3253.0,1,any,True,training,0,philly
ph-application_1511916184019_0299,1511912444.0,59471.0,8,any,False,training,0,philly
ph-application_1506638472019_15557,1507445495.0,11440.0,1,any,False,training,0,philly
ph-application_1508364558011_18327,1508972254.0,57.0,1,any,False,inference,0,philly
ph-application_1508364558011_49369,1511226708.0,15672.0,8,any,False,training,0,philly
ph-application_1506638472019_22409,1507689570.0,1556.0,1,any,True,inference,0,philly
ph-application_1508364558011_9453,1508619636.0,897.0,1,any,False,inference,0,philly
ph-application_1504131676014_22221,1506400303.0,320.0,1,any,False,inference,0,philly
ph-application_1504131676014_20421,1506272080.0,227.0,1,any,False,inference,0,philly
ph-application_1511528684064_1725,1511856160.0,5594.0,1,any,False,training,0,philly
ph-application_1504131676014_24734,1506526440.0,29977.0,4,any,False,training,0,philly
ph-application_1506638472019_12527,1507236380.0,1627.0,1,any,False,inference,0,philly
ph-application_1506638472019_7075,1507125192.0,729.0,1,any,False,inference,0,philly
ph-application_1508364558011_12215,1508706197.0,1291.0,1,any,False,inference,0,philly
ph-application_1504131676014_21043,1506320517.0,70.0,1,any,False,inference,0,philly
ph-application_1506638472019_30757,1507957036.0,2084.0,1,any,False,training,0,philly
ph-application_1506638472019_14920,1507413750.0,21555.0,1,any,False,training,0,philly
ph-application_1508364558011_25096,1509540671.0,48.0,1,any,False,inference,0,philly
ph-application_1506638472019_3565,1506904020.0,299.0,8,any,True,training,0,philly
ph-application_1508364558011_2450,1508436548.0,1574.0,1,any,False,inference,0,philly
ph-application_1508364558011_14122,1508789175.0,902.0,1,any,False,inference,0,philly
ph-application_1511916184019_2242,1512148942.0,12255.0,1,any,False,training,0,philly
ph-application_1506638472019_0922,1506657445.0,42.0,1,any,False,inference,0,philly
ph-application_1508364558011_21457,1509139383.0,3302.0,1,any,False,training,0,philly
ph-application_1504131676014_23926,1506476655.0,78.0,1,any,False,inference,0,philly
ph-application_1508364558011_3234,1508448745.0,1190.0,1,any,False,inference,0,philly
ph-application_1506638472019_24344,1507739809.0,2842.0,1,any,True,training,0,philly
ph-application_1506638472019_14320,1507329122.0,544.0,1,any,False,inference,0,philly
ph-application_1508364558011_41861,1510624459.0,93.0,1,any,False,inference,0,philly
ph-application_1512440382012_5264,1512728363.0,1133.0,1,any,False,inference,0,philly
ph-application_1508364558011_2930,1508441769.0,911.0,1,any,True,inference,0,philly
ph-application_1508364558011_18345,1508972392.0,739.0,1,any,False,inference,0,philly
ph-application_1511528684064_1469,1511828847.0,99.0,8,any,False,training,0,philly
ph-application_1506638472019_22618,1507710139.0,52761.0,1,any,False,training,0,philly
ph-application_1506638472019_25601,1507767109.0,4459.0,1,any,False,training,0,philly
ph-application_1506638472019_39077,1508319215.0,905.0,1,any,False,inference,0,philly
ph-application_1506638472019_36496,1508209536.0,6030.0,1,any,False,training,0,philly
ph-application_1513025660013_0001,1512993365.0,416.0,8,any,False,training,0,philly
ph-application_1513390397011_0007,1513358009.0,70.0,1,any,False,inference,0,philly
ph-application_1506638472019_23523,1507727961.0,11.0,1,any,False,inference,0,philly
ph-application_1508364558011_29894,1510068781.0,512.0,1,any,False,inference,0,philly
ph-application_1508364558011_29094,1510014189.0,22026.0,1,any,False,training,0,philly
ph-application_1508364558011_14498,1508801807.0,139167.0,4,any,True,training,0,philly
ph-application_1508364558011_51240,1511336038.0,5611.0,1,any,True,training,0,philly
ph-application_1508364558011_8651,1508594467.0,1182.0,1,any,False,inference,0,philly
ph-application_1508364558011_37072,1510420061.0,317916.0,1,any,False,training,0,philly
ph-application_1508364558011_35826,1510300024.0,282.0,1,any,False,inference,0,philly
ph-application_1508364558011_35744,1510299945.0,3627.0,1,any,True,training,0,philly
ph-application_1504131676014_20811,1506297717.0,85.0,1,any,False,inference,0,philly
ph-application_1508364558011_43426,1510759532.0,46.0,1,any,False,inference,0,philly
ph-application_1506638472019_18557,1507572266.0,2168.0,1,any,True,training,0,philly
ph-application_1511528684064_1271,1511799328.0,692001.0,1,any,False,training,0,philly
ph-application_1508364558011_36506,1510344131.0,96.0,1,any,False,inference,0,philly
ph-application_1508364558011_42475,1510683094.0,2283.0,1,any,False,training,0,philly
ph-application_1508364558011_48980,1511197796.0,216023.0,8,any,True,training,0,philly
ph-application_1508364558011_10254,1508624585.0,1101.0,1,any,False,inference,0,philly
ph-application_1508364558011_22964,1509400050.0,14591.0,8,any,True,training,0,philly
ph-application_1508364558011_10089,1508624429.0,1301.0,1,any,False,inference,0,philly
ph-application_1513627406021_1779,1513807078.0,1461.0,8,any,True,training,0,philly
ph-application_1508364558011_29649,1510063216.0,55.0,1,any,False,inference,0,philly
ph-application_1513025660013_2514,1513287122.0,127755.0,1,any,False,training,0,philly
ph-application_1506638472019_20201,1507624315.0,62.0,1,any,False,inference,0,philly
ph-application_1506638472019_24615,1507758641.0,13386.0,1,any,False,training,0,philly
ph-application_1506638472019_13171,1507286469.0,553.0,1,any,False,inference,0,philly
ph-application_1508364558011_37282,1510433177.0,4618.0,1,any,False,training,0,philly
ph-application_1508364558011_1305,1508404703.0,168.0,1,any,False,inference,0,philly
ph-application_1508364558011_12399,1508710181.0,1199.0,1,any,False,inference,0,philly
ph-application_1508364558011_46893,1510889842.0,43.0,8,any,False,training,0,philly
ph-application_1506638472019_6834,1507124025.0,2566.0,1,any,False,training,0,philly
ph-application_1508364558011_21931,1509199991.0,101.0,1,any,False,inference,0,philly
ph-application_1513627406021_2641,1513889743.0,966.0,1,any,False,inference,0,philly
ph-application_1508364558011_33774,1510276991.0,189.0,1,any,False,inference,0,philly
ph-application_1508364558011_7516,1508580180.0,18822.0,1,any,True,training,0,philly
ph-application_1508364558011_4786,1508484123.0,631.0,1,any,False,inference,0,philly
ph-application_1504131676014_21317,1506349989.0,1556315.0,2,any,False,training,0,philly
ph-application_1511528684064_2575,1511874522.0,5571.0,1,any,False,training,0,philly
ph-application_1512440382012_2861,1512671229.0,10.0,1,any,False,inference,0,philly
ph-application_1504131676014_20879,1506299110.0,1094.0,1,any,False,inference,0,philly
ph-application_1508364558011_29163,1510015847.0,12090.0,1,any,False,training,0,philly
ph-application_1508364558011_35450,1510299732.0,72.0,1,any,False,inference,0,philly
ph-application_1506638472019_9980,1507166126.0,56.0,1,any,False,inference,0,philly
ph-application_1506638472019_9949,1507165840.0,41.0,1,any,False,inference,0,philly
ph-application_1504131676014_20455,1506275582.0,331.0,1,any,False,inference,0,philly
ph-application_1506638472019_34532,1508172002.0,13007.0,1,any,False,training,0,philly
ph-application_1508364558011_25971,1509583217.0,2.0,2,any,False,inference,0,philly
ph-application_1512440382012_2065,1512610933.0,82.0,1,any,False,inference,0,philly
ph-application_1506638472019_10403,1507200198.0,753.0,1,any,True,inference,0,philly
ph-application_1511528684064_0744,1511726064.0,641670.0,1,any,False,training,0,philly
ph-application_1508364558011_43199,1510739738.0,16.0,2,any,False,inference,0,philly
ph-application_1506638472019_5436,1507049376.0,3535.0,1,any,False,training,0,philly
ph-application_1506638472019_9793,1507157626.0,158063.0,8,any,False,training,0,philly
ph-application_1508364558011_52758,1511447466.0,3812.0,1,any,False,training,0,philly
ph-application_1506638472019_1750,1506720490.0,5751.0,4,any,False,training,0,philly
ph-application_1506638472019_0962,1506657799.0,44.0,1,any,False,inference,0,philly
ph-application_1508364558011_47134,1510910798.0,42155.0,1,any,False,training,0,philly
ph-application_1506638472019_18470,1507571659.0,2096.0,1,any,False,training,0,philly
ph-application_1506638472019_35113,1508185057.0,119599.0,1,any,False,training,0,philly
ph-application_1513627406021_0155,1513617700.0,2499.0,8,any,True,training,0,philly
ph-application_1506638472019_35788,1508197562.0,176.0,1,any,False,inference,0,philly
ph-application_1512440382012_1342,1512537731.0,60.0,1,any,False,inference,0,philly
ph-application_1506638472019_22782,1507715183.0,308.0,1,any,False,inference,0,philly
ph-application_1508364558011_2457,1508436570.0,1620.0,1,any,False,inference,0,philly
ph-application_1506638472019_8553,1507140924.0,53.0,1,any,False,inference,0,philly
ph-application_1508364558011_38618,1510509758.0,2643.0,1,any,True,training,0,philly
ph-application_1506638472019_37364,1508249871.0,179.0,1,any,False,inference,0,philly
ph-application_1508364558011_6292,1508530742.0,77.0,1,any,True,inference,0,philly
ph-application_1512440382012_2926,1512671598.0,14.0,1,any,False,inference,0,philly
ph-application_1506638472019_7367,1507128313.0,4414.0,1,any,False,training,0,philly
ph-application_1504131676014_20090,1506235434.0,212.0,1,any,False,inference,0,philly
ph-application_1506638472019_32572,1508095914.0,61.0,1,any,False,inference,0,philly
ph-application_1506638472019_35966,1508199221.0,6048.0,1,any,False,training,0,philly
ph-application_1506638472019_38114,1508268715.0,87.0,1,any,False,inference,0,philly
ph-application_1508364558011_36686,1510363069.0,520.0,8,any,False,training,0,philly
ph-application_1508364558011_41276,1510581266.0,3706.0,1,any,True,training,0,philly
ph-application_1506638472019_7002,1507124926.0,2615.0,1,any,False,training,0,philly
ph-application_1512440382012_0011,1512409659.0,126.0,2,any,False,inference,0,philly
ph-application_1508364558011_1424,1508413674.0,57285.0,8,any,True,training,0,philly
ph-application_1508364558011_43218,1510741333.0,52.0,1,any,False,inference,0,philly
ph-application_1512440382012_2985,1512671946.0,8352.0,1,any,True,training,0,philly
ph-application_1508364558011_42766,1510697781.0,1626.0,1,any,False,inference,0,philly
ph-application_1508364558011_43827,1510770872.0,875.0,1,any,False,inference,0,philly
ph-application_1506638472019_20205,1507625382.0,5321.0,1,any,False,training,0,philly
ph-application_1508364558011_28153,1509892932.0,57.0,1,any,False,inference,0,philly
ph-application_1508364558011_4900,1508484345.0,1152.0,1,any,False,inference,0,philly
ph-application_1508364558011_46054,1510840177.0,15560.0,1,any,False,training,0,philly
ph-application_1506638472019_20224,1507626767.0,49.0,2,any,False,inference,0,philly
ph-application_1508364558011_13460,1508770218.0,70836.0,4,any,True,training,0,philly
ph-application_1508364558011_3972,1508453689.0,725.0,1,any,False,inference,0,philly
ph-application_1508364558011_24958,1509539605.0,848.0,1,any,False,inference,0,philly
ph-application_1508364558011_28588,1509962532.0,69.0,1,any,False,inference,0,philly
ph-application_1506638472019_32362,1508095420.0,5376.0,1,any,False,training,0,philly
ph-application_1506638472019_16729,1507492535.0,2781.0,1,any,False,training,0,philly
ph-application_1508364558011_41233,1510581237.0,4462.0,1,any,True,training,0,philly
ph-application_1508364558011_41864,1510624469.0,100.0,1,any,False,inference,0,philly
ph-application_1508364558011_36634,1510356186.0,384.0,1,any,False,inference,0,philly
ph-application_1506638472019_2905,1506894829.0,2641.0,1,any,False,training,0,philly
ph-application_1508364558011_22938,1509392682.0,690478.0,4,any,False,training,0,philly
ph-application_1506638472019_27442,1507820496.0,5890.0,1,any,False,training,0,philly
ph-application_1508364558011_13346,1508759516.0,65.0,1,any,False,inference,0,philly
ph-application_1508364558011_5530,1508497914.0,2101.0,1,any,False,training,0,philly
ph-application_1508364558011_45341,1510791540.0,237.0,1,any,False,inference,0,philly
ph-application_1508364558011_40775,1510561332.0,66.0,1,any,False,inference,0,philly
ph-application_1506638472019_1631,1506704206.0,516.0,1,any,False,inference,0,philly
ph-application_1508364558011_2861,1508441451.0,644.0,1,any,True,inference,0,philly
ph-application_1508364558011_19382,1509023750.0,1504.0,1,any,False,inference,0,philly
ph-application_1508364558011_25706,1509558792.0,1338.0,1,any,False,inference,0,philly
ph-application_1506638472019_13375,1507287709.0,570.0,1,any,False,inference,0,philly
ph-application_1512440382012_1798,1512589442.0,56.0,1,any,False,inference,0,philly
ph-application_1508364558011_40140,1510523910.0,508.0,1,any,False,inference,0,philly
ph-application_1508364558011_8469,1508594269.0,1378.0,1,any,False,inference,0,philly
ph-application_1512440382012_3383,1512676040.0,68875.0,4,any,True,training,0,philly
ph-application_1506638472019_17258,1507501794.0,618.0,1,any,False,inference,0,philly
ph-application_1512440382012_2888,1512671377.0,16.0,1,any,False,inference,0,philly
ph-application_1508364558011_24422,1509510287.0,837.0,1,any,False,inference,0,philly
ph-application_1511916184019_2311,1512168233.0,85959.0,1,any,False,training,0,philly
ph-application_1504131676014_21526,1506368281.0,1109.0,1,any,False,inference,0,philly
ph-application_1506638472019_37379,1508249917.0,131.0,1,any,False,inference,0,philly
ph-application_1508364558011_31149,1510135367.0,181.0,1,any,False,inference,0,philly
ph-application_1511528684064_2221,1511866747.0,5423.0,1,any,False,training,0,philly
ph-application_1508364558011_36140,1510321331.0,77.0,1,any,False,inference,0,philly
ph-application_1506638472019_0870,1506657167.0,48.0,1,any,False,inference,0,philly
ph-application_1508364558011_49198,1511211133.0,75.0,1,any,False,inference,0,philly
ph-application_1508364558011_38105,1510508957.0,1772.0,1,any,False,inference,0,philly
ph-application_1506638472019_10885,1507214977.0,1431.0,1,any,False,inference,0,philly
ph-application_1508364558011_5058,1508487385.0,1982.0,1,any,False,training,0,philly
ph-application_1508364558011_17014,1508927381.0,3711.0,1,any,True,training,0,philly
ph-application_1508364558011_7567,1508583486.0,983.0,1,any,False,inference,0,philly
ph-application_1506638472019_16253,1507482115.0,61.0,1,any,False,inference,0,philly
ph-application_1513627406021_1120,1513725052.0,11.0,1,any,True,inference,0,philly
ph-application_1508364558011_4073,1508457234.0,1210.0,1,any,False,inference,0,philly
ph-application_1508364558011_41113,1510580533.0,63.0,1,any,False,inference,0,philly
ph-application_1508364558011_1934,1508427008.0,1301.0,1,any,False,inference,0,philly
ph-application_1504131676014_25063,1506567562.0,1480791.0,1,any,False,training,0,philly
ph-application_1508364558011_50924,1511332295.0,9070.0,1,any,True,training,0,philly
ph-application_1506638472019_36973,1508227429.0,5580.0,1,any,False,training,0,philly
ph-application_1506638472019_21917,1507676295.0,1533.0,1,any,True,inference,0,philly
ph-application_1506638472019_2598,1506891715.0,79.0,1,any,False,inference,0,philly
ph-application_1506638472019_34844,1508174512.0,27234.0,1,any,False,training,0,philly
ph-application_1506638472019_7264,1507125843.0,2613.0,1,any,False,training,0,philly
ph-application_1506638472019_7358,1507128114.0,71.0,1,any,False,inference,0,philly
ph-application_1506638472019_31567,1507992526.0,4199.0,1,any,False,training,0,philly
ph-application_1508364558011_53099,1511489896.0,2141.0,1,any,False,training,0,philly
ph-application_1506638472019_27740,1507831867.0,41.0,4,any,False,training,0,philly
ph-application_1506638472019_10647,1507213384.0,2534.0,1,any,False,training,0,philly
ph-application_1506638472019_28162,1507841449.0,3635.0,1,any,False,training,0,philly
ph-application_1508364558011_9994,1508624175.0,668.0,1,any,False,inference,0,philly
ph-application_1504131676014_20710,1506293469.0,71.0,1,any,False,inference,0,philly
ph-application_1508364558011_33020,1510250086.0,3942.0,1,any,True,training,0,philly
ph-application_1508364558011_32626,1510223814.0,369.0,1,any,False,inference,0,philly
ph-application_1506638472019_39248,1508325329.0,160.0,1,any,False,inference,0,philly
ph-application_1506638472019_38193,1508270149.0,54420.0,1,any,False,training,0,philly
ph-application_1506638472019_20484,1507647252.0,591.0,1,any,False,inference,0,philly
ph-application_1506638472019_10307,1507191758.0,88831.0,1,any,True,training,0,philly
ph-application_1511916184019_2485,1512192293.0,6556.0,1,any,False,training,0,philly
ph-application_1506638472019_19034,1507584643.0,1852.0,1,any,False,training,0,philly
ph-application_1506638472019_32418,1508095430.0,5794.0,1,any,False,training,0,philly
ph-application_1513627406021_1362,1513765208.0,57.0,1,any,True,inference,0,philly
ph-application_1508364558011_38015,1510482132.0,59.0,1,any,False,inference,0,philly
ph-application_1506638472019_6359,1507119088.0,4341.0,1,any,False,training,0,philly
ph-application_1508364558011_46995,1510899733.0,59.0,1,any,False,inference,0,philly
ph-application_1506638472019_4772,1507040967.0,72.0,2,any,True,inference,0,philly
ph-application_1506638472019_8188,1507133723.0,2630.0,1,any,False,training,0,philly
ph-application_1508364558011_19665,1509042470.0,2392.0,1,any,False,training,0,philly
ph-application_1506638472019_38423,1508272641.0,44971.0,1,any,False,training,0,philly
ph-application_1506638472019_7474,1507129035.0,2666.0,1,any,False,training,0,philly
ph-application_1508364558011_29067,1510013939.0,29942.0,1,any,False,training,0,philly
ph-application_1508364558011_12238,1508706281.0,1183.0,1,any,False,inference,0,philly
ph-application_1511528684064_1579,1511846184.0,5622.0,1,any,False,training,0,philly
ph-application_1508364558011_48253,1511134387.0,346.0,1,any,False,inference,0,philly
ph-application_1504131676014_24991,1506551612.0,29447.0,4,any,False,training,0,philly
ph-application_1506638472019_28037,1507840345.0,277.0,1,any,False,inference,0,philly
ph-application_1512440382012_0684,1512469394.0,94679.0,1,any,False,training,0,philly
ph-application_1504131676014_22022,1506393709.0,926.0,1,any,False,inference,0,philly
ph-application_1508364558011_46597,1510869080.0,14402.0,8,any,False,training,0,philly
ph-application_1506638472019_6575,1507120839.0,2444.0,1,any,False,training,0,philly
ph-application_1506638472019_26604,1507809107.0,5892.0,1,any,False,training,0,philly
ph-application_1508364558011_35090,1510288749.0,1901.0,1,any,False,training,0,philly
ph-application_1508364558011_1883,1508426878.0,1602.0,1,any,False,inference,0,philly
ph-application_1506638472019_34620,1508173158.0,8863.0,1,any,False,training,0,philly
ph-application_1504131676014_20042,1506234618.0,345.0,1,any,False,inference,0,philly
ph-application_1506638472019_9970,1507166023.0,42.0,1,any,False,inference,0,philly
ph-application_1513627406021_0199,1513620154.0,273083.0,1,any,False,training,0,philly
ph-application_1508364558011_37538,1510434447.0,505.0,1,any,False,inference,0,philly
ph-application_1508364558011_50769,1511331132.0,47.0,1,any,False,inference,0,philly
ph-application_1508364558011_2951,1508442116.0,40.0,1,any,True,inference,0,philly
ph-application_1512440382012_0681,1512469280.0,2179.0,1,any,False,training,0,philly
ph-application_1508364558011_30298,1510093717.0,315269.0,8,any,True,training,0,philly
ph-application_1506638472019_6545,1507120410.0,2601.0,1,any,False,training,0,philly
