job_id,arrival_time_s,duration_s,gpu_count,gpu_type,preemptible
ph-application_1506638472019_10627,1507213230.0,2557.0,1,any,False
ph-application_1506638472019_10628,1507213235.0,2335.0,1,any,False
ph-application_1506638472019_10648,1507213385.0,2330.0,1,any,False
ph-application_1506638472019_10706,1507213769.0,1445.0,1,any,False
ph-application_1506638472019_10844,1507214697.0,296.0,1,any,False
ph-application_1506638472019_10931,1507215184.0,1497.0,1,any,True
ph-application_1506638472019_11078,1507216079.0,1471.0,1,any,False
ph-application_1506638472019_11205,1507216966.0,69.0,1,any,False
ph-application_1506638472019_11277,1507217900.0,76.0,1,any,False
ph-application_1506638472019_11291,1507218063.0,75.0,1,any,False
ph-application_1506638472019_11292,1507218079.0,76.0,1,any,False
ph-application_1506638472019_11300,1507218131.0,98.0,1,any,False
ph-application_1506638472019_11332,1507218426.0,72.0,1,any,False
ph-application_1506638472019_11362,1507218663.0,92.0,1,any,False
ph-application_1506638472019_11427,1507219048.0,766.0,1,any,False
ph-application_1506638472019_11474,1507219385.0,1104.0,1,any,False
ph-application_1506638472019_11724,1507222217.0,1469.0,1,any,False
ph-application_1506638472019_11753,1507222429.0,1477.0,1,any,False
ph-application_1506638472019_11801,1507222700.0,1499.0,1,any,False
ph-application_1506638472019_11855,1507222991.0,1527.0,1,any,True
ph-application_1506638472019_11910,1507223334.0,1479.0,1,any,False
ph-application_1506638472019_12232,1507226589.0,649.0,1,any,False
ph-application_1506638472019_12284,1507226977.0,958.0,1,any,False
ph-application_1506638472019_12352,1507227610.0,422.0,1,any,False
ph-application_1506638472019_12393,1507228011.0,2578.0,1,any,False
ph-application_1506638472019_12410,1507228385.0,464.0,1,any,False
ph-application_1506638472019_12445,1507233433.0,2564.0,1,any,False
ph-application_1506638472019_12476,1507236053.0,1638.0,1,any,False
ph-application_1506638472019_12533,1507236423.0,932.0,1,any,False
ph-application_1506638472019_12568,1507237314.0,63.0,1,any,False
ph-application_1506638472019_12738,1507269653.0,535.0,1,any,False
ph-application_1506638472019_12821,1507270436.0,822.0,1,any,False
ph-application_1506638472019_12833,1507273249.0,51.0,1,any,False
ph-application_1506638472019_12854,1507275545.0,2573.0,1,any,False
ph-application_1506638472019_12858,1507275845.0,9.0,1,any,False
ph-application_1506638472019_13000,1507285670.0,673.0,1,any,False
ph-application_1506638472019_13067,1507285997.0,579.0,1,any,False
ph-application_1506638472019_13139,1507286318.0,597.0,1,any,False
ph-application_1506638472019_13220,1507286752.0,502.0,1,any,False
ph-application_1506638472019_13229,1507286850.0,705.0,1,any,False
ph-application_1506638472019_13274,1507287316.0,551.0,1,any,False
ph-application_1506638472019_13316,1507287459.0,570.0,1,any,False
ph-application_1506638472019_13335,1507287531.0,558.0,1,any,False
ph-application_1506638472019_13403,1507287794.0,587.0,1,any,False
ph-application_1506638472019_13408,1507287816.0,577.0,1,any,False
ph-application_1506638472019_13428,1507287890.0,532.0,1,any,False
ph-application_1506638472019_13478,1507288022.0,599.0,1,any,False
ph-application_1506638472019_13531,1507288267.0,21993.0,1,any,False
ph-application_1506638472019_13548,1507288525.0,519.0,1,any,False
ph-application_1506638472019_13738,1507289627.0,562.0,1,any,False
ph-application_1506638472019_13861,1507290277.0,536.0,1,any,False
ph-application_1506638472019_13946,1507290974.0,557.0,1,any,False
ph-application_1506638472019_13957,1507291010.0,551.0,1,any,False
ph-application_1506638472019_13991,1507291125.0,527.0,1,any,False
ph-application_1506638472019_14020,1507291345.0,541.0,1,any,False
ph-application_1506638472019_14103,1507295310.0,72010.0,4,any,True
ph-application_1506638472019_14235,1507312915.0,61.0,1,any,False
ph-application_1506638472019_14271,1507318915.0,61.0,1,any,False
ph-application_1506638472019_14328,1507330347.0,2243.0,2,any,True
ph-application_1506638472019_14380,1507347115.0,78.0,1,any,False
ph-application_1506638472019_14600,1507378315.0,63.0,1,any,False
ph-application_1506638472019_14723,1507393498.0,108145.0,2,any,False
ph-application_1506638472019_14938,1507413963.0,11218.0,1,any,True
ph-application_1506638472019_14957,1507414166.0,185.0,1,any,True
ph-application_1506638472019_14994,1507414575.0,22305.0,1,any,False
ph-application_1506638472019_15032,1507414953.0,13653.0,1,any,True
ph-application_1506638472019_15143,1507416278.0,11531.0,1,any,False
ph-application_1506638472019_15154,1507416424.0,11102.0,1,any,True
ph-application_1506638472019_15184,1507416798.0,10978.0,1,any,False
ph-application_1506638472019_15455,1507444202.0,16760.0,1,any,True
ph-application_1506638472019_15483,1507444591.0,10361.0,1,any,False
ph-application_1506638472019_15640,1507446451.0,10843.0,1,any,False
ph-application_1506638472019_15668,1507446859.0,134546.0,8,any,True
ph-application_1506638472019_15749,1507447915.0,3447.0,1,any,True
ph-application_1506638472019_15757,1507447977.0,10816.0,1,any,False
ph-application_1506638472019_15798,1507448495.0,10714.0,1,any,True
ph-application_1506638472019_15965,1507450365.0,5608.0,1,any,False
ph-application_1506638472019_16102,1507477915.0,65.0,1,any,False
ph-application_1506638472019_16107,1507480315.0,74.0,1,any,False
ph-application_1506638472019_16128,1507480646.0,5749.0,1,any,False
ph-application_1506638472019_16218,1507481718.0,2716.0,1,any,False
ph-application_1506638472019_16228,1507481784.0,1495.0,1,any,False
ph-application_1506638472019_16298,1507482669.0,2787.0,1,any,False
ph-application_1506638472019_16302,1507482715.0,64.0,1,any,False
ph-application_1506638472019_16363,1507483489.0,2744.0,1,any,False
ph-application_1506638472019_16398,1507483924.0,2752.0,1,any,False
ph-application_1506638472019_16673,1507491841.0,5585.0,1,any,False
ph-application_1506638472019_16693,1507492111.0,2723.0,1,any,False
ph-application_1506638472019_16726,1507492508.0,2790.0,1,any,False
ph-application_1506638472019_16772,1507493031.0,2826.0,1,any,False
ph-application_1506638472019_16796,1507493296.0,5860.0,1,any,False
ph-application_1506638472019_16816,1507493531.0,3024.0,1,any,False
ph-application_1506638472019_16818,1507493570.0,2819.0,1,any,False
ph-application_1506638472019_16877,1507494219.0,2765.0,1,any,False
ph-application_1506638472019_17010,1507495588.0,2782.0,1,any,False
ph-application_1506638472019_17103,1507496655.0,2784.0,1,any,False
ph-application_1506638472019_17165,1507497454.0,5806.0,1,any,False
ph-application_1506638472019_17176,1507497565.0,2701.0,1,any,False
ph-application_1506638472019_17223,1507498397.0,3310.0,8,any,True
ph-application_1506638472019_17375,1507519915.0,69.0,1,any,False
ph-application_1506638472019_17380,1507521115.0,75.0,1,any,False
ph-application_1506638472019_17458,1507531315.0,64.0,1,any,False
ph-application_1506638472019_17464,1507532636.0,1753.0,1,any,False
ph-application_1506638472019_17653,1507559288.0,15.0,1,any,False
ph-application_1506638472019_17726,1507564000.0,3583.0,1,any,False
ph-application_1506638472019_17736,1507564084.0,3576.0,1,any,False
ph-application_1506638472019_17890,1507565810.0,2182.0,1,any,False
ph-application_1506638472019_17894,1507565832.0,2133.0,1,any,False
ph-application_1506638472019_17906,1507565910.0,2204.0,1,any,False
ph-application_1506638472019_17924,1507566044.0,2151.0,1,any,False
ph-application_1506638472019_17961,1507566253.0,2069.0,1,any,False
ph-application_1506638472019_18007,1507566553.0,2078.0,1,any,False
ph-application_1506638472019_18013,1507566580.0,2098.0,1,any,False
ph-application_1506638472019_18045,1507566752.0,2125.0,1,any,False
ph-application_1506638472019_18074,1507566936.0,2108.0,1,any,True
ph-application_1506638472019_18085,1507567611.0,3576.0,1,any,False
ph-application_1506638472019_18186,1507568215.0,2082.0,1,any,False
ph-application_1506638472019_18203,1507568303.0,2078.0,1,any,False
ph-application_1506638472019_18294,1507569937.0,2111.0,1,any,False
ph-application_1506638472019_18337,1507570258.0,2176.0,1,any,False
ph-application_1506638472019_18345,1507570339.0,2025.0,1,any,False
ph-application_1506638472019_18346,1507570356.0,2052.0,1,any,False
ph-application_1506638472019_18402,1507571287.0,3566.0,1,any,False
ph-application_1506638472019_18416,1507571371.0,3499.0,1,any,False
