job_id,arrival_time_s,duration_s,gpu_count,gpu_type,preemptible
ph-application_1508364558011_38015,16791.575,59.0,1,any,False
ph-application_1508364558011_38058,17134.9,578.0,4,any,False
ph-application_1508364558011_38114,17472.775,4370.0,1,any,True
ph-application_1508364558011_38122,17473.025,3170.0,1,any,True
ph-application_1508364558011_38154,17473.85,3955.0,1,any,True
ph-application_1508364558011_38194,17474.625,4104.0,1,any,True
ph-application_1508364558011_38217,17475.0,3788.0,1,any,True
ph-application_1508364558011_38218,17475.0,3462.0,1,any,True
ph-application_1508364558011_38229,17475.15,3746.0,1,any,True
ph-application_1508364558011_38308,17476.6,3279.0,1,any,True
ph-application_1508364558011_38336,17477.3,3451.0,1,any,True
ph-application_1508364558011_38375,17478.0,3022.0,1,any,True
ph-application_1508364558011_38489,17479.8,102.0,1,any,False
ph-application_1508364558011_38532,17480.425,4430.0,1,any,True
ph-application_1508364558011_38549,17480.675,2800.0,1,any,True
ph-application_1508364558011_38562,17480.9,3808.0,1,any,True
ph-application_1508364558011_38635,17482.625,3160.0,1,any,True
ph-application_1508364558011_38657,17483.1,3405.0,1,any,True
ph-application_1508364558011_38685,17483.4,3855.0,1,any,True
ph-application_1508364558011_38725,17484.0,3020.0,1,any,True
ph-application_1508364558011_38760,17485.925,3285.0,1,any,True
ph-application_1508364558011_38844,17530.725,209.0,1,any,False
ph-application_1508364558011_38862,17533.175,206.0,1,any,False
ph-application_1508364558011_38916,17539.5,312.0,1,any,False
ph-application_1508364558011_38922,17540.025,278.0,1,any,False
ph-application_1508364558011_38930,17540.925,222.0,1,any,False
ph-application_1508364558011_38932,17541.075,183.0,1,any,False
ph-application_1508364558011_38956,17543.975,186.0,1,any,False
ph-application_1508364558011_38966,17545.15,303.0,1,any,False
ph-application_1508364558011_39104,17563.0,815.0,1,any,False
ph-application_1508364558011_39179,17572.8,34.0,1,any,False
ph-application_1508364558011_39252,17582.65,668.0,1,any,False
ph-application_1508364558011_39402,17601.75,883.0,1,any,False
ph-application_1508364558011_39404,17601.975,699.0,1,any,False
ph-application_1508364558011_39417,17604.05,741.0,1,any,False
ph-application_1508364558011_39427,17605.125,478.0,1,any,False
ph-application_1508364558011_39456,17609.3,830.0,1,any,False
ph-application_1508364558011_39649,17770.375,519.0,1,any,False
ph-application_1508364558011_39717,17779.125,1066.0,1,any,False
ph-application_1508364558011_39743,17781.925,774.0,1,any,False
ph-application_1508364558011_39799,17789.35,280.0,1,any,False
ph-application_1508364558011_39870,17798.4,299.0,1,any,False
ph-application_1508364558011_39877,17799.525,316.0,1,any,False
ph-application_1508364558011_39887,17801.425,176.0,1,any,False
ph-application_1508364558011_39893,17802.0,179.0,1,any,False
ph-application_1508364558011_39913,17804.4,186.0,1,any,False
ph-application_1508364558011_39926,17805.825,300.0,1,any,False
ph-application_1508364558011_40050,17824.8,514.0,1,any,False
ph-application_1508364558011_40063,17826.55,55.0,1,any,False
ph-application_1508364558011_40066,17826.825,389.0,1,any,False
ph-application_1508364558011_40067,17827.05,379.0,1,any,False
ph-application_1508364558011_40075,17828.025,502.0,1,any,False
ph-application_1508364558011_40087,17829.825,829.0,1,any,False
ph-application_1508364558011_40089,17830.2,306.0,1,any,False
ph-application_1508364558011_40138,17835.775,589.0,1,any,False
ph-application_1508364558011_40184,17841.225,310.0,1,any,False
ph-application_1508364558011_40205,17854.325,175.0,4,any,True
ph-application_1508364558011_40239,17909.125,2548.0,1,any,False
ph-application_1508364558011_40270,17948.8,93.0,1,any,False
ph-application_1508364558011_40300,17972.275,1326.0,1,any,False
ph-application_1508364558011_40394,17984.25,1195.0,1,any,False
ph-application_1508364558011_40603,18126.575,63.0,1,any,False
ph-application_1508364558011_40647,18269.375,51.0,1,any,False
ph-application_1508364558011_40649,18276.575,61.0,1,any,False
ph-application_1508364558011_40660,18303.275,602.0,1,any,False
ph-application_1508364558011_40680,18396.575,52.0,1,any,False
ph-application_1508364558011_40693,18478.1,571.0,1,any,False
ph-application_1508364558011_40811,18802.9,6830.0,1,any,False
ph-application_1508364558011_40920,18907.35,24.0,1,any,False
ph-application_1508364558011_41037,19129.125,231.0,1,any,False
ph-application_1508364558011_41144,19267.575,4267.0,1,any,True
ph-application_1508364558011_41252,19269.475,3742.0,1,any,True
ph-application_1508364558011_41265,19269.675,3404.0,1,any,True
ph-application_1508364558011_41356,19271.025,5166.0,1,any,True
ph-application_1508364558011_41376,19272.825,3800.0,1,any,True
ph-application_1508364558011_41420,19356.575,66.0,1,any,False
ph-application_1508364558011_41453,19456.15,80.0,1,any,False
ph-application_1508364558011_41484,19571.175,292.0,4,any,True
ph-application_1508364558011_41495,19596.5,282.0,8,any,False
ph-application_1508364558011_41602,19879.825,38.0,1,any,False
ph-application_1508364558011_41686,20043.125,3746.0,1,any,False
ph-application_1508364558011_41729,20137.05,108.0,1,any,False
ph-application_1508364558011_41734,20152.575,72.0,1,any,True
ph-application_1508364558011_41757,20196.575,80.0,1,any,False
ph-application_1508364558011_41824,20330.275,104.0,1,any,False
ph-application_1508364558011_41901,20366.65,100.0,1,any,False
ph-application_1508364558011_42065,20858.375,777.0,1,any,False
ph-application_1508364558011_42071,20901.575,56.0,1,any,False
ph-application_1508364558011_42302,21438.525,53.0,1,any,False
ph-application_1508364558011_42304,21439.325,3056.0,1,any,False
ph-application_1508364558011_42306,21440.925,434.0,1,any,False
ph-application_1508364558011_42324,21461.65,414.0,1,any,False
ph-application_1508364558011_42342,21486.025,590.0,1,any,False
ph-application_1508364558011_42361,21510.875,780.0,1,any,False
ph-application_1508364558011_42418,21648.3,44.0,2,any,False
ph-application_1508364558011_42421,21658.175,60.0,1,any,False
ph-application_1508364558011_42469,21802.525,597.0,4,any,True
ph-application_1508364558011_42556,22045.925,8.0,1,any,False
ph-application_1508364558011_42649,22060.95,1545.0,4,any,True
ph-application_1508364558011_42768,22183.65,1613.0,1,any,False
ph-application_1508364558011_42788,22188.125,1604.0,1,any,False
ph-application_1508364558011_42811,22209.05,144.0,1,any,False
ph-application_1508364558011_42878,22339.4,268.0,1,any,False
ph-application_1508364558011_42892,22370.575,13.0,1,any,False
ph-application_1508364558011_42908,22395.025,11.0,8,any,False
ph-application_1508364558011_42986,22581.575,64.0,1,any,False
ph-application_1508364558011_43094,22878.2,3788.0,8,any,False
ph-application_1508364558011_43127,22941.55,54.0,1,any,False
ph-application_1508364558011_43260,23421.5,6714.0,1,any,False
ph-application_1508364558011_43265,23434.35,4783.0,1,any,False
ph-application_1508364558011_43339,23551.9,118.0,1,any,True
