pod,queue_sec,jct_sec
ph-application-1508364558011-21596-stclf,410.0,421.0
ph-application-1508364558011-21771-9xq8c,398.0,409.0
ph-application-1508364558011-21931-mw8dg,392.0,404.0
ph-application-1508364558011-21955-c65pz,390.0,402.0
ph-application-1508364558011-22036-c4xlw,1116.0,1127.0
ph-application-1508364558011-2207-dsmhm,128.0,140.0
ph-application-1508364558011-22085-pmwt8,383.0,394.0
ph-application-1508364558011-22140-dtsb5,1120.0,1122.0
ph-application-1508364558011-22147-x9gs5,381.0,392.0
ph-application-1508364558011-22358-frb7w,366.0,367.0
ph-application-1508364558011-22849-j4zf5,1087.0,1088.0
ph-application-1508364558011-22938-mg95r,343.0,354.0
ph-application-1508364558011-22964-jb5f7,1086.0,1087.0
ph-application-1508364558011-22991-qptdd,340.0,341.0
ph-application-1508364558011-23044-f6fh4,340.0,351.0
ph-application-1508364558011-23228-jhggd,331.0,342.0
ph-application-1508364558011-23290-w6cjn,335.0,346.0
ph-application-1508364558011-23343-fsj6r,333.0,334.0
ph-application-1508364558011-23669-xtpqt,338.0,349.0
ph-application-1508364558011-23959-gqpvs,338.0,349.0
ph-application-1508364558011-2401-4v5vf,128.0,140.0
ph-application-1508364558011-24183-mt92g,332.0,333.0
ph-application-1508364558011-24291-588jp,328.0,330.0
ph-application-1508364558011-24333-528fc,326.0,328.0
ph-application-1508364558011-24422-84kgq,326.0,338.0
ph-application-1508364558011-24453-lgm8v,326.0,338.0
ph-application-1508364558011-2450-vbmf6,128.0,140.0
ph-application-1508364558011-24538-5hl7b,320.0,332.0
ph-application-1508364558011-2457-bngzt,129.0,140.0
ph-application-1508364558011-24584-zl27j,319.0,331.0
ph-application-1508364558011-24678-4qjqq,318.0,330.0
ph-application-1508364558011-24780-c2lwn,323.0,334.0
ph-application-1508364558011-24799-c242g,328.0,339.0
ph-application-1508364558011-24836-kz6rx,328.0,339.0
ph-application-1508364558011-24905-dcjnj,333.0,345.0
ph-application-1508364558011-24958-m46xz,333.0,344.0
ph-application-1508364558011-25002-rdjt4,333.0,344.0
ph-application-1508364558011-25096-df8vq,333.0,345.0
ph-application-1508364558011-25153-8r5ml,333.0,345.0
ph-application-1508364558011-25332-g8q8z,337.0,348.0
ph-application-1508364558011-25382-rxmkg,1043.0,1055.0
ph-application-1508364558011-25442-nl5pq,341.0,353.0
ph-application-1508364558011-25518-8sjzl,341.0,343.0
ph-application-1508364558011-25522-qhv4f,347.0,359.0
ph-application-1508364558011-2553-2dzcg,134.0,135.0
ph-application-1508364558011-25706-2nsbf,343.0,355.0
ph-application-1508364558011-25739-2qmfz,342.0,354.0
ph-application-1508364558011-2579-tzt9v,134.0,145.0
ph-application-1508364558011-25971-kdmhb,335.0,347.0
ph-application-1508364558011-26098-whgpj,328.0,340.0
ph-application-1508364558011-26158-nqr94,331.0,343.0
ph-application-1508364558011-2624-l2qw8,348.0,349.0
ph-application-1508364558011-26356-qbvr7,334.0,345.0
ph-application-1508364558011-26380-c5h5k,339.0,351.0
ph-application-1508364558011-26396-smqzr,339.0,341.0
ph-application-1508364558011-26728-ghfks,328.0,339.0
ph-application-1508364558011-26775-lqzl7,331.0,332.0
ph-application-1508364558011-26845-jdknk,335.0,347.0
ph-application-1508364558011-26852-gnssk,334.0,346.0
ph-application-1508364558011-27051-jdmnl,1013.0,1014.0
ph-application-1508364558011-27175-lmcvd,329.0,330.0
ph-application-1508364558011-27177-vj25k,324.0,335.0
ph-application-1508364558011-27192-5tljg,328.0,339.0
ph-application-1508364558011-27346-5x4k4,330.0,342.0
ph-application-1508364558011-27522-6cmkv,319.0,331.0
ph-application-1508364558011-27533-cv8mx,318.0,330.0
ph-application-1508364558011-27760-vpvkf,305.0,316.0
ph-application-1508364558011-27799-vstwh,980.0,981.0
ph-application-1508364558011-27860-jxkvg,981.0,993.0
ph-application-1508364558011-27934-blg9x,296.0,307.0
ph-application-1508364558011-28153-rrwrs,276.0,287.0
ph-application-1508364558011-28156-l6jsg,280.0,281.0
ph-application-1508364558011-28237-5bc9s,282.0,284.0
ph-application-1508364558011-28394-gxnzg,274.0,286.0
ph-application-1508364558011-28419-9s5tj,958.0,970.0
ph-application-1508364558011-28464-w29rb,270.0,282.0
ph-application-1508364558011-28588-j6tx8,263.0,275.0
ph-application-1508364558011-2861-zj6wl,133.0,134.0
ph-application-1508364558011-28828-bwt74,260.0,271.0
ph-application-1508364558011-28993-4pg8l,248.0,260.0
ph-application-1508364558011-29037-bd9bh,263.0,275.0
ph-application-1508364558011-29067-lmxtp,262.0,274.0
ph-application-1508364558011-29092-ppxxb,262.0,274.0
ph-application-1508364558011-29094-bfdpk,263.0,274.0
ph-application-1508364558011-29117-ljwhc,268.0,279.0
ph-application-1508364558011-29163-6ztgv,268.0,279.0
ph-application-1508364558011-2918-92n77,132.0,143.0
ph-application-1508364558011-29269-bzgpj,262.0,263.0
ph-application-1508364558011-2930-56b9n,137.0,138.0
ph-application-1508364558011-29381-lql87,267.0,278.0
ph-application-1508364558011-29440-t6dpj,255.0,267.0
ph-application-1508364558011-29500-nlhs2,258.0,269.0
ph-application-1508364558011-2951-qrhqr,137.0,138.0
ph-application-1508364558011-29527-wlpvz,269.0,281.0
ph-application-1508364558011-29649-7m7xl,268.0,280.0
ph-application-1508364558011-29666-tqgrl,269.0,280.0
ph-application-1508364558011-29679-gv2hp,273.0,284.0
ph-application-1508364558011-29775-mwq5q,277.0,289.0
ph-application-1508364558011-29786-8lksz,277.0,289.0
ph-application-1508364558011-29829-lxpxb,278.0,289.0
ph-application-1508364558011-29867-zdkj4,278.0,289.0
ph-application-1508364558011-29894-bmb8n,283.0,294.0
ph-application-1508364558011-29938-gl5d8,283.0,294.0
ph-application-1508364558011-30100-4vnwf,281.0,292.0
ph-application-1508364558011-30138-8p8q5,285.0,287.0
ph-application-1508364558011-30146-sr4v9,291.0,292.0
ph-application-1508364558011-30151-d5g5w,291.0,302.0
ph-application-1508364558011-30190-cjc5t,294.0,296.0
ph-application-1508364558011-30227-6hwth,924.0,935.0
ph-application-1508364558011-30298-n9h5b,939.0,940.0
ph-application-1508364558011-30595-pjffw,282.0,283.0
ph-application-1508364558011-30856-ln6n2,280.0,291.0
ph-application-1508364558011-30946-28ds2,283.0,284.0
ph-application-1508364558011-31023-nbfqz,278.0,289.0
ph-application-1508364558011-31056-hjcpn,283.0,294.0
ph-application-1508364558011-31149-czvlv,288.0,300.0
ph-application-1508364558011-31224-77v4p,289.0,300.0
ph-application-1508364558011-31775-l2swv,272.0,284.0
ph-application-1508364558011-31810-wxfll,270.0,282.0
ph-application-1508364558011-3207-rrq5v,140.0,142.0
ph-application-1508364558011-3214-wfbxz,140.0,153.0
ph-application-1508364558011-32192-jmz97,265.0,267.0
ph-application-1508364558011-32321-s777h,268.0,279.0
ph-application-1508364558011-3234-9xlcj,140.0,153.0
ph-application-1508364558011-32524-9sv6t,266.0,277.0
ph-application-1508364558011-32626-k9wzz,264.0,276.0
ph-application-1508364558011-32628-5gmlr,270.0,281.0
ph-application-1508364558011-32754-86f2h,271.0,283.0
ph-application-1508364558011-32776-tg957,897.0,908.0
ph-application-1508364558011-32797-wpfwp,270.0,282.0
ph-application-1508364558011-32918-vmtxv,910.0,911.0
ph-application-1508364558011-32981-8k56w,267.0,269.0
ph-application-1508364558011-33020-s6l8l,267.0,269.0
ph-application-1508364558011-33026-gfbv2,273.0,274.0
ph-application-1508364558011-3305-5fm2h,141.0,153.0
ph-application-1508364558011-33101-7448z,273.0,274.0
ph-application-1508364558011-33132-bkdpb,273.0,274.0
ph-application-1508364558011-33180-7cjwk,273.0,275.0
ph-application-1508364558011-33404-fl8tl,268.0,270.0
ph-application-1508364558011-33774-bmm8z,269.0,282.0
ph-application-1508364558011-3379-8pcx2,141.0,153.0
ph-application-1508364558011-33799-xfhdf,269.0,282.0
ph-application-1508364558011-33823-s79jn,269.0,282.0
ph-application-1508364558011-3399-c4w72,141.0,153.0
ph-application-1508364558011-34322-rcws4,267.0,279.0
ph-application-1508364558011-34616-mhh2z,268.0,280.0
ph-application-1508364558011-34677-x92nv,268.0,280.0
ph-application-1508364558011-3474-xb98c,146.0,157.0
ph-application-1508364558011-35065-cj2k5,271.0,282.0
ph-application-1508364558011-35074-vjx2n,271.0,282.0
ph-application-1508364558011-35090-h5bd4,282.0,294.0
ph-application-1508364558011-35120-h8tv9,282.0,294.0
ph-application-1508364558011-35190-wb5pc,281.0,293.0
ph-application-1508364558011-35377-t4xb2,278.0,280.0
ph-application-1508364558011-35450-gkdq8,278.0,290.0
ph-application-1508364558011-35744-jbxht,278.0,280.0
ph-application-1508364558011-35826-5mxnt,283.0,295.0
ph-application-1508364558011-35832-x6llz,294.0,306.0
ph-application-1508364558011-36073-thwxz,278.0,290.0
ph-application-1508364558011-36140-cr9w4,276.0,288.0
ph-application-1508364558011-36506-6swg5,269.0,280.0
ph-application-1508364558011-36588-ztbb5,283.0,294.0
ph-application-1508364558011-36634-4r9wb,281.0,292.0
ph-application-1508364558011-36657-pns7p,879.0,891.0
ph-application-1508364558011-36686-8n968,894.0,905.0
ph-application-1508364558011-36725-zwt4r,277.0,289.0
ph-application-1508364558011-36773-86vl2,285.0,296.0
ph-application-1508364558011-36901-nc9bn,285.0,287.0
ph-application-1508364558011-36929-mtp8t,267.0,279.0
ph-application-1508364558011-37072-5zcvv,282.0,294.0
ph-application-1508364558011-37159-57dtv,286.0,297.0
ph-application-1508364558011-37282-jzdt9,278.0,290.0
ph-application-1508364558011-37444-nnnbx,277.0,289.0
ph-application-1508364558011-37460-zt7x7,277.0,289.0
ph-application-1508364558011-37538-m4twb,294.0,305.0
ph-application-1508364558011-37550-swtk4,294.0,305.0
ph-application-1508364558011-37551-fktjk,294.0,305.0
ph-application-1508364558011-3756-sfn24,145.0,156.0
ph-application-1508364558011-37938-5vbcv,282.0,293.0
ph-application-1508364558011-37988-xfj9l,872.0,883.0
ph-application-1508364558011-38015-ghvcl,283.0,295.0
ph-application-1508364558011-38061-5khcn,289.0,301.0
ph-application-1508364558011-38077-m9t6d,882.0,893.0
ph-application-1508364558011-38092-8sglg,275.0,287.0
ph-application-1508364558011-38105-f8wdw,274.0,286.0
ph-application-1508364558011-38166-q5q6m,275.0,276.0
ph-application-1508364558011-38326-dlsn4,280.0,281.0
ph-application-1508364558011-38489-v2zv7,285.0,297.0
ph-application-1508364558011-38605-4m78t,291.0,292.0
ph-application-1508364558011-38618-tvjp8,291.0,292.0
ph-application-1508364558011-38655-pjg7j,291.0,292.0
ph-application-1508364558011-3899-vjdmg,144.0,155.0
ph-application-1508364558011-39397-746c7,294.0,306.0
ph-application-1508364558011-3972-rbw8w,154.0,166.0
ph-application-1508364558011-39756-hmlst,293.0,304.0
ph-application-1508364558011-39822-xqzr8,293.0,304.0
ph-application-1508364558011-39841-sg2ks,298.0,310.0
ph-application-1508364558011-39955-ggjv4,298.0,310.0
ph-application-1508364558011-4002-dr7g8,154.0,166.0
ph-application-1508364558011-40140-tm8b5,297.0,309.0
ph-application-1508364558011-40178-nd748,297.0,309.0
ph-application-1508364558011-40230-fbg5g,296.0,308.0
ph-application-1508364558011-40246-69gr7,307.0,319.0
ph-application-1508364558011-40341-wkxj8,306.0,318.0
ph-application-1508364558011-40564-6tkpk,306.0,318.0
ph-application-1508364558011-40629-hhwtr,309.0,310.0
ph-application-1508364558011-4073-kn59p,153.0,165.0
ph-application-1508364558011-40775-zkg5h,302.0,313.0
ph-application-1508364558011-41113-gdpk5,300.0,312.0
ph-application-1508364558011-41159-xmnhg,300.0,302.0
ph-application-1508364558011-41184-jtf5d,300.0,302.0
ph-application-1508364558011-41221-9f7zh,301.0,302.0
ph-application-1508364558011-41233-wwskz,306.0,308.0
ph-application-1508364558011-41276-9nts4,306.0,308.0
ph-application-1508364558011-41353-w6f2z,306.0,308.0
ph-application-1508364558011-41369-m7drj,306.0,308.0
ph-application-1508364558011-41381-vs2qd,306.0,308.0
ph-application-1508364558011-41412-9gz6t,305.0,317.0
ph-application-1508364558011-41525-m2wzp,306.0,318.0
ph-application-1508364558011-41586-tfmc4,304.0,316.0
ph-application-1508364558011-41733-rphtn,300.0,311.0
ph-application-1508364558011-41782-49l2j,315.0,327.0
ph-application-1508364558011-41861-bwn2r,303.0,314.0
ph-application-1508364558011-41863-lhp6g,308.0,320.0
ph-application-1508364558011-41864-pbzcj,314.0,326.0
ph-application-1508364558011-42234-4w58p,301.0,313.0
ph-application-1508364558011-42247-kcmkx,301.0,313.0
ph-application-1508364558011-42470-np5sz,838.0,839.0
ph-application-1508364558011-42475-2xkc9,294.0,306.0
ph-application-1508364558011-42497-tt7lt,299.0,310.0
ph-application-1508364558011-42754-x5852,300.0,311.0
ph-application-1508364558011-42766-4dr9m,306.0,318.0
ph-application-1508364558011-42930-w7vqx,303.0,315.0
ph-application-1508364558011-4296-86hpm,154.0,165.0
ph-application-1508364558011-43199-l8ctr,292.0,304.0
ph-application-1508364558011-43218-hvqpk,292.0,304.0
ph-application-1508364558011-43426-rkp5m,286.0,298.0
ph-application-1508364558011-43827-xqtct,287.0,298.0
ph-application-1508364558011-43856-pbjvj,293.0,304.0
ph-application-1508364558011-43878-sb9zw,298.0,311.0
ph-application-1508364558011-43911-zqfmb,299.0,311.0
ph-application-1508364558011-43925-cvcrd,299.0,311.0
ph-application-1508364558011-43988-ljr7p,299.0,311.0
ph-application-1508364558011-44011-mg8lh,298.0,310.0
ph-application-1508364558011-44045-8tw7r,297.0,309.0
ph-application-1508364558011-44046-qlglz,302.0,313.0
ph-application-1508364558011-44169-h6kjh,306.0,317.0
ph-application-1508364558011-44642-vfx7p,310.0,323.0
ph-application-1508364558011-44933-dh5ls,309.0,321.0
ph-application-1508364558011-4497-hhcnx,152.0,163.0
ph-application-1508364558011-44981-xcqmk,309.0,322.0
ph-application-1508364558011-45036-mljhj,309.0,322.0
ph-application-1508364558011-45341-gwtjh,309.0,321.0
ph-application-1508364558011-45502-78jz2,308.0,320.0
ph-application-1508364558011-45540-wrzbx,312.0,323.0
ph-application-1508364558011-45579-cdftx,317.0,328.0
ph-application-1508364558011-45623-nmnfl,323.0,335.0
ph-application-1508364558011-46054-vs7kd,309.0,321.0
ph-application-1508364558011-4613-zngl8,150.0,161.0
ph-application-1508364558011-46556-vlvqs,300.0,312.0
ph-application-1508364558011-46597-cz6j7,781.0,793.0
ph-application-1508364558011-46849-xn7zc,294.0,306.0
ph-application-1508364558011-46893-zlbzf,791.0,803.0
ph-application-1508364558011-46995-sg5wl,289.0,301.0
ph-application-1508364558011-47038-2j8xm,289.0,300.0
ph-application-1508364558011-47125-9jlj7,291.0,303.0
ph-application-1508364558011-47134-jtgg9,296.0,307.0
ph-application-1508364558011-47391-45rgm,297.0,298.0
ph-application-1508364558011-47429-rhn7z,795.0,806.0
ph-application-1508364558011-4756-n6k5b,150.0,161.0
ph-application-1508364558011-4781-jw8w8,150.0,161.0
ph-application-1508364558011-47822-x98tp,273.0,274.0
ph-application-1508364558011-47847-9mj5s,271.0,282.0
ph-application-1508364558011-4786-5g4f4,160.0,172.0
ph-application-1508364558011-48028-bcg2k,762.0,773.0
ph-application-1508364558011-48123-9vsgm,768.0,769.0
ph-application-1508364558011-48253-rqlnv,233.0,246.0
ph-application-1508364558011-48372-sc9b8,225.0,238.0
ph-application-1508364558011-48545-7sr8m,221.0,234.0
ph-application-1508364558011-4862-zhljg,160.0,172.0
ph-application-1508364558011-48861-lhqvm,748.0,749.0
ph-application-1508364558011-48980-qzlln,751.0,753.0
ph-application-1508364558011-4900-z99pt,161.0,172.0
ph-application-1508364558011-49048-sg96s,211.0,213.0
ph-application-1508364558011-49099-c9prb,227.0,238.0
ph-application-1508364558011-49198-ps2ts,208.0,220.0
ph-application-1508364558011-49369-krz8g,747.0,758.0
ph-application-1508364558011-49425-fkf9h,201.0,213.0
ph-application-1508364558011-49452-fpjf9,203.0,214.0
ph-application-1508364558011-4957-nm8d6,326.0,327.0
ph-application-1508364558011-49606-26td5,196.0,207.0
ph-application-1508364558011-49963-mbg4c,195.0,207.0
ph-application-1508364558011-50121-n9wjd,196.0,207.0
ph-application-1508364558011-5058-sq6ks,160.0,171.0
ph-application-1508364558011-50636-4b2q6,191.0,202.0
ph-application-1508364558011-50769-m9qpq,190.0,201.0
ph-application-1508364558011-50785-7cjhg,195.0,206.0
ph-application-1508364558011-50870-shqmh,201.0,212.0
ph-application-1508364558011-50924-8dcx8,201.0,202.0
ph-application-1508364558011-50978-sqn58,201.0,213.0
ph-application-1508364558011-51066-9gv24,201.0,213.0
ph-application-1508364558011-51090-wx2gh,201.0,213.0
ph-application-1508364558011-51138-ckb9j,205.0,217.0
ph-application-1508364558011-51240-rvmhx,205.0,207.0
ph-application-1508364558011-5137-j97wc,160.0,171.0
ph-application-1508364558011-51481-q74cz,203.0,214.0
ph-application-1508364558011-51567-7rw28,208.0,219.0
ph-application-1508364558011-5157-w2wfn,165.0,176.0
ph-application-1508364558011-51622-k66nw,207.0,218.0
ph-application-1508364558011-51781-rsv5r,209.0,220.0
ph-application-1508364558011-51909-jr6zg,207.0,208.0
ph-application-1508364558011-51935-jgrdb,206.0,217.0
ph-application-1508364558011-51971-qdl52,716.0,727.0
ph-application-1508364558011-52024-tp24v,203.0,214.0
ph-application-1508364558011-52292-jww26,205.0,216.0
ph-application-1508364558011-52329-cm4tg,204.0,216.0
ph-application-1508364558011-52401-pj8sh,202.0,214.0
ph-application-1508364558011-5266-cdtx8,165.0,176.0
ph-application-1508364558011-52758-pmcbh,190.0,201.0
ph-application-1508364558011-52991-58x8c,181.0,192.0
ph-application-1508364558011-53099-l58gw,181.0,193.0
ph-application-1508364558011-5333-ljkpr,165.0,166.0
ph-application-1508364558011-5383-7b9sz,169.0,180.0
ph-application-1508364558011-5530-h92n7,172.0,184.0
ph-application-1508364558011-5717-n4jxw,172.0,184.0
ph-application-1508364558011-5846-f2z56,173.0,184.0
ph-application-1508364558011-5978-fx8g4,476.0,477.0
ph-application-1508364558011-6105-zjrvb,164.0,175.0
ph-application-1508364558011-6292-2572c,162.0,163.0
ph-application-1508364558011-6325-kpnpl,472.0,474.0
ph-application-1508364558011-6361-pfx7z,164.0,175.0
ph-application-1508364558011-6478-bkcqz,162.0,173.0
ph-application-1508364558011-6862-ggjbh,160.0,171.0
ph-application-1508364558011-6917-dfx8t,165.0,166.0
ph-application-1508364558011-7039-v86tx,165.0,177.0
ph-application-1508364558011-7084-vb5rv,165.0,176.0
ph-application-1508364558011-7099-q94q2,164.0,175.0
ph-application-1508364558011-7272-x9nbs,164.0,175.0
ph-application-1508364558011-7463-rsgr9,164.0,176.0
ph-application-1508364558011-7516-2xkd8,166.0,167.0
ph-application-1508364558011-7567-58c28,165.0,176.0
ph-application-1508364558011-7604-6gtqn,165.0,176.0
ph-application-1508364558011-7749-tdct6,169.0,180.0
ph-application-1508364558011-7786-4mft8,175.0,186.0
ph-application-1508364558011-7973-5dlkl,173.0,184.0
ph-application-1508364558011-8134-dhv4s,173.0,185.0
ph-application-1508364558011-8271-2l444,173.0,185.0
ph-application-1508364558011-8469-mlzhd,173.0,185.0
ph-application-1508364558011-8517-nql9l,178.0,189.0
ph-application-1508364558011-8651-k5847,178.0,189.0
ph-application-1508364558011-8774-k6dfh,182.0,193.0
ph-application-1508364558011-8786-w5xs7,187.0,199.0
ph-application-1508364558011-8884-8ppmh,184.0,196.0
ph-application-1508364558011-9018-rxrdw,184.0,196.0
ph-application-1508364558011-9304-2rqgl,180.0,192.0
ph-application-1508364558011-9349-k8h8j,180.0,192.0
ph-application-1508364558011-9453-r5c5s,185.0,196.0
ph-application-1508364558011-9531-zftdb,185.0,196.0
ph-application-1508364558011-9584-bjz9q,190.0,201.0
ph-application-1508364558011-9688-mv7xm,195.0,207.0
ph-application-1508364558011-9748-w2f4k,195.0,207.0
ph-application-1508364558011-9898-85bzb,195.0,207.0
ph-application-1508364558011-9899-f8dx6,200.0,211.0
ph-application-1508364558011-9994-spwqg,200.0,211.0
ph-application-1511528684064-0088-n6pd9,169.0,181.0
ph-application-1511528684064-0283-jlfrp,152.0,163.0
ph-application-1511528684064-0401-pm4n9,143.0,154.0
ph-application-1511528684064-0404-l9dvs,143.0,154.0
ph-application-1511528684064-0478-78xqj,141.0,152.0
ph-application-1511528684064-0691-pj2xl,111.0,122.0
ph-application-1511528684064-0729-7rd7k,120.0,122.0
ph-application-1511528684064-0744-jcrsh,120.0,132.0
ph-application-1511528684064-1140-qkd9k,100.0,112.0
ph-application-1511528684064-1271-s49w5,101.0,112.0
ph-application-1511528684064-1426-2zs7l,94.0,105.0
ph-application-1511528684064-1469-grc9l,580.0,591.0
ph-application-1511528684064-1497-q2dpp,90.0,101.0
ph-application-1511528684064-1579-qkvhn,86.0,98.0
ph-application-1511528684064-1725-4b4qx,87.0,98.0
ph-application-1511528684064-1806-jqwbl,86.0,98.0
ph-application-1511528684064-2221-q27vc,90.0,101.0
ph-application-1511528684064-2320-w88w8,89.0,100.0
ph-application-1511528684064-2336-2lgz2,95.0,106.0
ph-application-1511528684064-2554-wdc5v,93.0,104.0
ph-application-1511528684064-2575-ngnhw,93.0,104.0
ph-application-1511528684064-2699-qhwl4,93.0,104.0
ph-application-1511528684064-2717-8xxnh,97.0,108.0
ph-application-1511528684064-2748-v6j86,97.0,109.0
ph-application-1511916184019-0073-79h9k,577.0,588.0
ph-application-1511916184019-0077-kg29v,594.0,605.0
ph-application-1511916184019-0080-57wjq,99.0,110.0
ph-application-1511916184019-0109-4gdj2,609.0,621.0
ph-application-1511916184019-0299-d6ptq,620.0,632.0
ph-application-1511916184019-0749-krgz5,74.0,86.0
ph-application-1511916184019-0820-xn9b2,66.0,77.0
ph-application-1511916184019-0937-fx55d,84.0,95.0
ph-application-1511916184019-1409-5gd4w,52.0,63.0
ph-application-1511916184019-1687-flcgp,46.0,57.0
ph-application-1511916184019-1694-kknwb,52.0,63.0
ph-application-1511916184019-2124-59g6p,32.0,43.0
ph-application-1511916184019-2242-svgvm,41.0,52.0
ph-application-1511916184019-2246-cps7g,40.0,51.0
ph-application-1511916184019-2289-jbj4x,41.0,53.0
ph-application-1511916184019-2311-gp2r8,40.0,51.0
ph-application-1511916184019-2485-bwcvv,37.0,48.0
ph-application-1511916184019-3041-g7qml,2.0,13.0
ph-application-1511916184019-3398-5sd8f,3.0,15.0
ph-application-1511916184019-3514-x2zpn,7.0,18.0
ph-application-1511916184019-3522-ndcx5,17.0,29.0
ph-application-1511916184019-3818-drpf4,5.0,17.0
ph-application-1512440382012-0011-vcpwd,4.0,16.0
ph-application-1512440382012-0343-s4jxl,2.0,3.0
ph-application-1512440382012-0425-fd8f7,4.0,16.0
ph-application-1512440382012-0681-2v9wg,1.0,12.0
ph-application-1512440382012-0684-t84np,1.0,12.0
ph-application-1512440382012-1118-jbfwz,437.0,450.0
ph-application-1512440382012-1192-tgxsv,435.0,448.0
ph-application-1512440382012-1260-qkv8d,432.0,445.0
ph-application-1512440382012-1310-jmjxg,430.0,442.0
ph-application-1512440382012-1342-skh5d,429.0,441.0
ph-application-1512440382012-1352-t56ww,428.0,440.0
ph-application-1512440382012-1438-r7w7g,424.0,436.0
ph-application-1512440382012-1632-ngm52,431.0,433.0
ph-application-1512440382012-1750-4r49j,428.0,440.0
ph-application-1512440382012-1798-m88fm,428.0,440.0
ph-application-1512440382012-1839-lzjk9,427.0,438.0
ph-application-1512440382012-1842-drnfb,427.0,438.0
ph-application-1512440382012-1984-rn24d,430.0,441.0
ph-application-1512440382012-2065-vd28p,427.0,439.0
ph-application-1512440382012-2197-cl8kh,549.0,560.0
ph-application-1512440382012-2274-bfrcg,423.0,435.0
ph-application-1512440382012-2407-vtwr8,419.0,431.0
ph-application-1512440382012-2416-sx744,430.0,442.0
ph-application-1512440382012-2419-7679z,561.0,572.0
ph-application-1512440382012-2484-2nk2f,428.0,440.0
ph-application-1512440382012-2616-9dpjb,423.0,435.0
ph-application-1512440382012-2787-h575q,419.0,430.0
ph-application-1512440382012-2861-k9fbr,424.0,435.0
ph-application-1512440382012-2881-lhtfm,424.0,436.0
ph-application-1512440382012-2888-gtdf5,424.0,436.0
ph-application-1512440382012-2926-p8n9h,423.0,435.0
ph-application-1512440382012-2985-dn27l,434.0,436.0
ph-application-1512440382012-3018-rr72f,434.0,446.0
ph-application-1512440382012-3235-g22nx,433.0,445.0
ph-application-1512440382012-3383-fsw24,439.0,440.0
ph-application-1512440382012-3445-v28g4,445.0,446.0
ph-application-1512440382012-3491-qwnn7,434.0,445.0
ph-application-1512440382012-3531-vdt4m,438.0,439.0
ph-application-1512440382012-3692-58gwg,563.0,574.0
ph-application-1512440382012-3921-q86wp,442.0,453.0
ph-application-1512440382012-4333-65mtl,445.0,458.0
ph-application-1512440382012-4396-pf5pf,445.0,458.0
ph-application-1512440382012-4464-hlmqq,445.0,458.0
ph-application-1512440382012-4815-kp9m8,443.0,455.0
ph-application-1512440382012-4921-pqqfj,443.0,455.0
ph-application-1512440382012-4999-gpr9v,438.0,450.0
ph-application-1512440382012-5264-bf5wc,434.0,446.0
ph-application-1512440382012-5460-2v8j4,440.0,451.0
ph-application-1512440382012-5691-vt44p,428.0,441.0
ph-application-1512440382012-5733-kqcjw,537.0,548.0
ph-application-1512440382012-5821-vcqjq,545.0,556.0
ph-application-1512440382012-6472-d4gl5,523.0,524.0
ph-application-1512440382012-6655-vjtsd,364.0,377.0
ph-application-1512440382012-6734-9zkbf,363.0,375.0
ph-application-1513025660013-0001-92g92,515.0,526.0
ph-application-1513025660013-0431-jrfzc,350.0,362.0
ph-application-1513025660013-0722-kts9h,338.0,350.0
ph-application-1513025660013-0739-dvcsh,337.0,349.0
ph-application-1513025660013-0785-r6bw9,336.0,348.0
ph-application-1513025660013-0831-pkcr2,346.0,357.0
ph-application-1513025660013-0833-bc975,351.0,364.0
ph-application-1513025660013-0924-7r975,348.0,360.0
ph-application-1513025660013-1012-5ffc4,343.0,355.0
ph-application-1513025660013-2514-8kpvx,281.0,293.0
ph-application-1513025660013-2534-p2l9d,281.0,283.0
ph-application-1513390397011-0007-z7wgj,258.0,270.0
ph-application-1513627406021-0065-jd7rx,328.0,329.0
ph-application-1513627406021-0155-cx7nt,329.0,331.0
ph-application-1513627406021-0199-kmdfm,170.0,182.0
ph-application-1513627406021-0217-kzxm2,334.0,335.0
ph-application-1513627406021-0336-nqs6p,174.0,185.0
ph-application-1513627406021-0497-rp7tv,175.0,176.0
ph-application-1513627406021-0584-k6llw,176.0,179.0
ph-application-1513627406021-0765-xj27m,167.0,179.0
ph-application-1513627406021-1120-b6fhj,152.0,154.0
ph-application-1513627406021-1177-86z6c,150.0,162.0
ph-application-1513627406021-1362-kqp8f,139.0,141.0
ph-application-1513627406021-1554-s7h55,132.0,144.0
ph-application-1513627406021-1779-r7rs4,278.0,279.0
ph-application-1513627406021-1867-42ggj,123.0,135.0
ph-application-1513627406021-1894-kxx54,128.0,130.0
ph-application-1513627406021-1968-7plnx,125.0,127.0
ph-application-1513627406021-2126-2ltkm,115.0,127.0
ph-application-1513627406021-2281-pnh2m,113.0,124.0
ph-application-1513627406021-2434-pmzmh,115.0,126.0
ph-application-1513627406021-2641-vmlbh,108.0,119.0
